"","regret","regret","regret","regret","regret"
"name","Deterministic","DeterministicAlternating","EpsilonFirst","EpsilonGreedy","Exp3"
"trial","","","","",""
"76","0.987012987012987","1.5194805194805194","0.33766233766233766","0.1038961038961039","0.36363636363636365"
"77","0.9871794871794872","1.5","0.3333333333333333","0.10256410256410256","0.358974358974359"
"78","0.9873417721518988","1.518987341772152","0.3291139240506329","0.10126582278481013","0.3670886075949367"
"79","0.9875","1.5","0.3375","0.1","0.375"
"80","0.9876543209876543","1.5185185185185186","0.3333333333333333","0.09876543209876543","0.37037037037037035"
"81","0.9878048780487805","1.5","0.32926829268292684","0.0975609756097561","0.36585365853658536"
"82","0.9879518072289156","1.5180722891566265","0.3373493975903614","0.10843373493975904","0.3614457831325301"
"83","0.9880952380952381","1.5","0.3333333333333333","0.10714285714285714","0.35714285714285715"
"84","0.9882352941176471","1.5176470588235293","0.32941176470588235","0.11764705882352941","0.35294117647058826"
"85","0.9883720930232558","1.5","0.3372093023255814","0.11627906976744186","0.3488372093023256"
"86","0.9885057471264368","1.5172413793103448","0.3333333333333333","0.11494252873563218","0.3563218390804598"
"87","0.9886363636363636","1.5","0.32954545454545453","0.11363636363636363","0.3522727272727273"
"88","0.9887640449438202","1.5168539325842696","0.33707865168539325","0.11235955056179775","0.34831460674157305"
"89","0.9888888888888889","1.5","0.3333333333333333","0.1111111111111111","0.35555555555555557"
"90","0.989010989010989","1.5164835164835164","0.32967032967032966","0.10989010989010989","0.3516483516483517"
"91","0.9891304347826086","1.5","0.33695652173913043","0.10869565217391304","0.358695652173913"
"92","0.989247311827957","1.5161290322580645","0.3333333333333333","0.10752688172043011","0.3548387096774194"
"93","0.9893617021276596","1.5","0.32978723404255317","0.10638297872340426","0.35106382978723405"
"94","0.9894736842105263","1.5157894736842106","0.3368421052631579","0.11578947368421053","0.35789473684210527"
"95","0.9895833333333334","1.5","0.3333333333333333","0.11458333333333333","0.3541666666666667"
"96","0.9896907216494846","1.5154639175257731","0.32989690721649484","0.1134020618556701","0.36082474226804123"
"97","0.9897959183673469","1.5","0.336734693877551","0.11224489795918367","0.35714285714285715"
"98","0.98989898989899","1.5151515151515151","0.3333333333333333","0.1111111111111111","0.35353535353535354"
"99","0.99","1.5","0.33","0.12","0.35"
"100","0.9900990099009901","1.5148514851485149","0.33663366336633666","0.1188118811881188","0.3465346534653465"
"101","0.9901960784313726","1.5","0.3333333333333333","0.11764705882352941","0.3431372549019608"
"102","0.9902912621359223","1.5145631067961165","0.3300970873786408","0.1262135922330097","0.33980582524271846"
"103","0.9903846153846154","1.5","0.33653846153846156","0.125","0.33653846153846156"
"104","0.9904761904761905","1.5142857142857142","0.3333333333333333","0.12380952380952381","0.3333333333333333"
"105","0.9905660377358491","1.5","0.330188679245283","0.12264150943396226","0.33962264150943394"
"106","0.9906542056074766","1.514018691588785","0.3364485981308411","0.12149532710280374","0.3364485981308411"
"107","0.9907407407407407","1.5","0.3333333333333333","0.12037037037037036","0.3333333333333333"
"108","0.9908256880733946","1.5137614678899083","0.3302752293577982","0.11926605504587157","0.3302752293577982"
"109","0.990909090909091","1.5","0.33636363636363636","0.11818181818181818","0.33636363636363636"
"110","0.990990990990991","1.5135135135135136","0.3333333333333333","0.11711711711711711","0.3333333333333333"
"111","0.9910714285714286","1.5","0.33035714285714285","0.11607142857142858","0.33035714285714285"
"112","0.9911504424778761","1.5132743362831858","0.336283185840708","0.11504424778761062","0.3274336283185841"
"113","0.9912280701754386","1.5","0.3333333333333333","0.11403508771929824","0.3333333333333333"
"114","0.991304347826087","1.5130434782608695","0.33043478260869563","0.11304347826086956","0.33043478260869563"
"115","0.9913793103448276","1.5","0.33620689655172414","0.11206896551724138","0.3275862068965517"
"116","0.9914529914529915","1.5128205128205128","0.3333333333333333","0.1111111111111111","0.3247863247863248"
"117","0.9915254237288136","1.5","0.3305084745762712","0.11016949152542373","0.3305084745762712"
"118","0.9915966386554622","1.5126050420168067","0.33613445378151263","0.1092436974789916","0.33613445378151263"
"119","0.9916666666666667","1.5","0.3333333333333333","0.10833333333333334","0.3333333333333333"
"120","0.9917355371900827","1.512396694214876","0.3305785123966942","0.10743801652892562","0.33884297520661155"
"121","0.9918032786885246","1.5","0.3360655737704918","0.10655737704918032","0.3442622950819672"
"122","0.991869918699187","1.5121951219512195","0.3333333333333333","0.10569105691056911","0.34959349593495936"
"123","0.9919354838709677","1.5","0.33064516129032256","0.10483870967741936","0.3467741935483871"
"124","0.992","1.512","0.336","0.104","0.344"
"125","0.9920634920634921","1.5","0.3333333333333333","0.10317460317460317","0.3412698412698413"
"126","0.9921259842519685","1.5118110236220472","0.33070866141732286","0.10236220472440945","0.33858267716535434"
"127","0.9921875","1.5","0.3359375","0.1015625","0.3359375"
"128","0.9922480620155039","1.5116279069767442","0.3333333333333333","0.10077519379844961","0.34108527131782945"
"129","0.9923076923076923","1.5","0.33076923076923076","0.1","0.3384615384615385"
"130","0.9923664122137404","1.5114503816793894","0.33587786259541985","0.09923664122137404","0.33587786259541985"
"131","0.9924242424242424","1.5","0.3333333333333333","0.09848484848484848","0.3409090909090909"
"132","0.9924812030075187","1.5112781954887218","0.3308270676691729","0.09774436090225563","0.3458646616541353"
"133","0.9925373134328358","1.5","0.3358208955223881","0.09701492537313433","0.35074626865671643"
"134","0.9925925925925926","1.511111111111111","0.3333333333333333","0.0962962962962963","0.34814814814814815"
"135","0.9926470588235294","1.5","0.33088235294117646","0.09558823529411764","0.34558823529411764"
"136","0.9927007299270073","1.510948905109489","0.3357664233576642","0.0948905109489051","0.34306569343065696"
"137","0.9927536231884058","1.5","0.3333333333333333","0.09420289855072464","0.34057971014492755"
"138","0.9928057553956835","1.5107913669064748","0.33093525179856115","0.09352517985611511","0.3381294964028777"
"139","0.9928571428571429","1.5","0.3357142857142857","0.09285714285714286","0.3357142857142857"
"140","0.9929078014184397","1.5106382978723405","0.3333333333333333","0.09219858156028368","0.3404255319148936"
"141","0.9929577464788732","1.5","0.33098591549295775","0.09154929577464789","0.3380281690140845"
"142","0.993006993006993","1.5104895104895104","0.3356643356643357","0.09090909090909091","0.3356643356643357"
"143","0.9930555555555556","1.5","0.3333333333333333","0.09027777777777778","0.3402777777777778"
"144","0.993103448275862","1.5103448275862068","0.3310344827586207","0.0896551724137931","0.33793103448275863"
"145","0.9931506849315068","1.5","0.3356164383561644","0.08904109589041095","0.3356164383561644"
"146","0.9931972789115646","1.510204081632653","0.3333333333333333","0.08843537414965986","0.3401360544217687"
"147","0.9932432432432432","1.5","0.3310810810810811","0.08783783783783784","0.33783783783783783"
"148","0.9932885906040269","1.5100671140939597","0.33557046979865773","0.087248322147651","0.33557046979865773"
"149","0.9933333333333333","1.5","0.3333333333333333","0.08666666666666667","0.3333333333333333"
"150","0.9933774834437086","1.509933774834437","0.33112582781456956","0.08609271523178808","0.33112582781456956"
"151","0.993421052631579","1.5","0.3355263157894737","0.08552631578947369","0.32894736842105265"
"152","0.9934640522875817","1.5098039215686274","0.3333333333333333","0.08496732026143791","0.32679738562091504"
"153","0.9935064935064936","1.5","0.33116883116883117","0.08441558441558442","0.33116883116883117"
"154","0.9935483870967742","1.5096774193548388","0.33548387096774196","0.08387096774193549","0.33548387096774196"
"155","0.9935897435897436","1.5","0.3333333333333333","0.08333333333333333","0.33974358974358976"
"156","0.9936305732484076","1.5095541401273886","0.33121019108280253","0.08280254777070063","0.34394904458598724"
"157","0.9936708860759493","1.5","0.33544303797468356","0.08227848101265822","0.34177215189873417"
"158","0.9937106918238994","1.509433962264151","0.3333333333333333","0.08176100628930817","0.33962264150943394"
"159","0.99375","1.5","0.33125","0.08125","0.3375"
"160","0.9937888198757764","1.5093167701863355","0.33540372670807456","0.08074534161490683","0.33540372670807456"
"161","0.9938271604938271","1.5","0.3333333333333333","0.08024691358024691","0.3395061728395062"
"162","0.9938650306748467","1.50920245398773","0.3312883435582822","0.07975460122699386","0.34355828220858897"
"163","0.9939024390243902","1.5","0.3353658536585366","0.07926829268292683","0.3475609756097561"
"164","0.9939393939393939","1.509090909090909","0.3333333333333333","0.07878787878787878","0.34545454545454546"
"165","0.9939759036144579","1.5","0.3313253012048193","0.0783132530120482","0.3433734939759036"
"166","0.9940119760479041","1.5089820359281436","0.33532934131736525","0.07784431137724551","0.3473053892215569"
"167","0.9940476190476191","1.5","0.3333333333333333","0.07738095238095238","0.35119047619047616"
"168","0.9940828402366864","1.5088757396449703","0.33136094674556216","0.07692307692307693","0.34911242603550297"
"169","0.9941176470588236","1.5","0.3352941176470588","0.07647058823529412","0.35294117647058826"
"170","0.9941520467836257","1.5087719298245614","0.3333333333333333","0.07602339181286549","0.3508771929824561"
"171","0.9941860465116279","1.5","0.3313953488372093","0.0755813953488372","0.3546511627906977"
"172","0.9942196531791907","1.5086705202312138","0.3352601156069364","0.07514450867052024","0.35260115606936415"
"173","0.9942528735632183","1.5","0.3333333333333333","0.07471264367816093","0.3563218390804598"
"174","0.9942857142857143","1.5085714285714287","0.3314285714285714","0.07428571428571429","0.35428571428571426"
"175","0.9943181818181818","1.5","0.3352272727272727","0.07386363636363637","0.3522727272727273"
"176","0.9943502824858758","1.5084745762711864","0.3333333333333333","0.07344632768361582","0.3502824858757062"
"177","0.9943820224719101","1.5","0.33146067415730335","0.07303370786516854","0.34831460674157305"
"178","0.994413407821229","1.5083798882681565","0.33519553072625696","0.0782122905027933","0.3463687150837989"
"179","0.9944444444444445","1.5","0.3333333333333333","0.07777777777777778","0.35"
"180","0.994475138121547","1.5082872928176796","0.3314917127071823","0.07734806629834254","0.34806629834254144"
"181","0.9945054945054945","1.5","0.33516483516483514","0.07692307692307693","0.34615384615384615"
"182","0.994535519125683","1.5081967213114753","0.3333333333333333","0.07650273224043716","0.3442622950819672"
"183","0.9945652173913043","1.5","0.33152173913043476","0.07608695652173914","0.3423913043478261"
"184","0.9945945945945946","1.508108108108108","0.33513513513513515","0.07567567567567568","0.34594594594594597"
"185","0.9946236559139785","1.5","0.3333333333333333","0.07526881720430108","0.34408602150537637"
"186","0.9946524064171123","1.5080213903743316","0.3315508021390374","0.0748663101604278","0.3422459893048128"
"187","0.9946808510638298","1.5","0.3351063829787234","0.07446808510638298","0.3404255319148936"
"188","0.9947089947089947","1.507936507936508","0.3333333333333333","0.07407407407407407","0.3386243386243386"
"189","0.9947368421052631","1.5","0.33157894736842103","0.07368421052631578","0.3368421052631579"
"190","0.9947643979057592","1.5078534031413613","0.33507853403141363","0.07329842931937172","0.33507853403141363"
"191","0.9947916666666666","1.5","0.3333333333333333","0.078125","0.3333333333333333"
"192","0.9948186528497409","1.5077720207253886","0.3316062176165803","0.07772020725388601","0.33678756476683935"
"193","0.9948453608247423","1.5","0.33505154639175255","0.07731958762886598","0.33505154639175255"
"194","0.9948717948717949","1.5076923076923077","0.3333333333333333","0.07692307692307693","0.3333333333333333"
"195","0.9948979591836735","1.5","0.33163265306122447","0.07653061224489796","0.33163265306122447"
"196","0.9949238578680203","1.5076142131979695","0.3350253807106599","0.07614213197969544","0.3299492385786802"
"197","0.9949494949494949","1.5","0.3333333333333333","0.07575757575757576","0.3333333333333333"
"198","0.9949748743718593","1.5075376884422111","0.3316582914572864","0.07537688442211055","0.3316582914572864"
"199","0.995","1.5","0.335","0.075","0.33"
"200","0.9950248756218906","1.507462686567164","0.3333333333333333","0.07462686567164178","0.3283582089552239"
"201","0.995049504950495","1.5","0.3316831683168317","0.07425742574257425","0.32673267326732675"
"202","0.9950738916256158","1.5073891625615763","0.33497536945812806","0.07389162561576355","0.33004926108374383"
"203","0.9950980392156863","1.5","0.3333333333333333","0.07352941176470588","0.3284313725490196"
"204","0.9951219512195122","1.5073170731707317","0.33170731707317075","0.07317073170731707","0.32682926829268294"
"205","0.9951456310679612","1.5","0.33495145631067963","0.07281553398058252","0.3300970873786408"
"206","0.9951690821256038","1.5072463768115942","0.3333333333333333","0.07246376811594203","0.3285024154589372"
"207","0.9951923076923077","1.5","0.3317307692307692","0.07211538461538461","0.3269230769230769"
"208","0.9952153110047847","1.507177033492823","0.3349282296650718","0.07177033492822966","0.3253588516746411"
"209","0.9952380952380953","1.5","0.3333333333333333","0.07142857142857142","0.3238095238095238"
"210","0.995260663507109","1.5071090047393365","0.33175355450236965","0.07109004739336493","0.32701421800947866"
"211","0.9952830188679245","1.5","0.33490566037735847","0.07075471698113207","0.32547169811320753"
"212","0.9953051643192489","1.5070422535211268","0.3333333333333333","0.07042253521126761","0.323943661971831"
"213","0.9953271028037384","1.5","0.3317757009345794","0.07009345794392523","0.32710280373831774"
"214","0.9953488372093023","1.5069767441860464","0.33488372093023255","0.06976744186046512","0.32558139534883723"
"215","0.9953703703703703","1.5","0.3333333333333333","0.06944444444444445","0.32407407407407407"
"216","0.9953917050691244","1.5069124423963134","0.3317972350230415","0.06912442396313365","0.3225806451612903"
"217","0.9954128440366973","1.5","0.3348623853211009","0.06880733944954129","0.3211009174311927"
"218","0.9954337899543378","1.5068493150684932","0.3333333333333333","0.0684931506849315","0.3242009132420091"
"219","0.9954545454545455","1.5","0.33181818181818185","0.06818181818181818","0.32272727272727275"
"220","0.995475113122172","1.506787330316742","0.334841628959276","0.07239819004524888","0.3212669683257919"
"221","0.9954954954954955","1.5","0.3333333333333333","0.07207207207207207","0.31981981981981983"
"222","0.9955156950672646","1.506726457399103","0.33183856502242154","0.07174887892376682","0.32286995515695066"
"223","0.9955357142857143","1.5","0.33482142857142855","0.07142857142857142","0.32142857142857145"
"224","0.9955555555555555","1.5066666666666666","0.3333333333333333","0.07111111111111111","0.32"
"225","0.995575221238938","1.5","0.33185840707964603","0.07079646017699115","0.3185840707964602"
"226","0.9955947136563876","1.5066079295154184","0.33480176211453744","0.07048458149779736","0.31718061674008813"
"227","0.9956140350877193","1.5","0.3333333333333333","0.07017543859649122","0.3157894736842105"
"228","0.9956331877729258","1.5065502183406114","0.3318777292576419","0.06986899563318777","0.314410480349345"
"229","0.9956521739130435","1.5","0.3347826086956522","0.06956521739130435","0.3130434782608696"
"230","0.9956709956709957","1.5064935064935066","0.3333333333333333","0.06926406926406926","0.31601731601731603"
"231","0.9956896551724138","1.5","0.33189655172413796","0.06896551724137931","0.3146551724137931"
"232","0.9957081545064378","1.5064377682403434","0.33476394849785407","0.06866952789699571","0.31759656652360513"
"233","0.9957264957264957","1.5","0.3333333333333333","0.06837606837606838","0.3162393162393162"
"234","0.9957446808510638","1.5063829787234042","0.33191489361702126","0.06808510638297872","0.3148936170212766"
"235","0.9957627118644068","1.5","0.3347457627118644","0.06779661016949153","0.3135593220338983"
"236","0.9957805907172996","1.5063291139240507","0.3333333333333333","0.06751054852320675","0.31223628691983124"
"237","0.9957983193277311","1.5","0.3319327731092437","0.06722689075630252","0.31092436974789917"
"238","0.99581589958159","1.506276150627615","0.33472803347280333","0.07112970711297072","0.30962343096234307"
"239","0.9958333333333333","1.5","0.3333333333333333","0.07083333333333333","0.30833333333333335"
"240","0.995850622406639","1.5062240663900415","0.33195020746887965","0.07053941908713693","0.3112033195020747"
"241","0.9958677685950413","1.5","0.3347107438016529","0.07024793388429752","0.30991735537190085"
"242","0.9958847736625515","1.5061728395061729","0.3333333333333333","0.06995884773662552","0.30864197530864196"
"243","0.9959016393442623","1.5","0.3319672131147541","0.06967213114754098","0.3114754098360656"
"244","0.9959183673469387","1.506122448979592","0.3346938775510204","0.06938775510204082","0.31020408163265306"
"245","0.9959349593495935","1.5","0.3333333333333333","0.06910569105691057","0.3089430894308943"
"246","0.9959514170040485","1.5060728744939271","0.3319838056680162","0.06882591093117409","0.3076923076923077"
"247","0.9959677419354839","1.5","0.3346774193548387","0.06854838709677419","0.3064516129032258"
"248","0.9959839357429718","1.5060240963855422","0.3333333333333333","0.06827309236947791","0.30522088353413657"
"249","0.996","1.5","0.332","0.068","0.304"
"250","0.9960159362549801","1.5059760956175299","0.3346613545816733","0.06772908366533864","0.30278884462151395"
"251","0.996031746031746","1.5","0.3333333333333333","0.06746031746031746","0.3055555555555556"
"252","0.9960474308300395","1.5059288537549407","0.33201581027667987","0.06719367588932806","0.30434782608695654"
"253","0.9960629921259843","1.5","0.3346456692913386","0.06692913385826772","0.3031496062992126"
"254","0.996078431372549","1.5058823529411764","0.3333333333333333","0.06666666666666667","0.30196078431372547"
"255","0.99609375","1.5","0.33203125","0.06640625","0.30078125"
"256","0.9961089494163424","1.5058365758754864","0.3346303501945525","0.06614785992217899","0.29961089494163423"
"257","0.9961240310077519","1.5","0.3333333333333333","0.06589147286821706","0.29844961240310075"
"258","0.9961389961389961","1.505791505791506","0.33204633204633205","0.06563706563706563","0.2972972972972973"
"259","0.9961538461538462","1.5","0.3346153846153846","0.06538461538461539","0.29615384615384616"
"260","0.9961685823754789","1.5057471264367817","0.3333333333333333","0.06513409961685823","0.2988505747126437"
"261","0.9961832061068703","1.5","0.3320610687022901","0.0648854961832061","0.29770992366412213"
"262","0.9961977186311787","1.505703422053232","0.33460076045627374","0.06463878326996197","0.2965779467680608"
"263","0.9962121212121212","1.5","0.3333333333333333","0.06439393939393939","0.29924242424242425"
"264","0.9962264150943396","1.5056603773584907","0.3320754716981132","0.06415094339622641","0.2981132075471698"
"265","0.9962406015037594","1.5","0.33458646616541354","0.06390977443609022","0.29699248120300753"
"266","0.9962546816479401","1.5056179775280898","0.3333333333333333","0.06367041198501873","0.2958801498127341"
"267","0.996268656716418","1.5","0.332089552238806","0.06343283582089553","0.2947761194029851"
"268","0.9962825278810409","1.5055762081784387","0.3345724907063197","0.06691449814126393","0.2936802973977695"
"269","0.9962962962962963","1.5","0.3333333333333333","0.06666666666666667","0.29259259259259257"
"270","0.996309963099631","1.5055350553505535","0.33210332103321033","0.06642066420664207","0.2915129151291513"
"271","0.9963235294117647","1.5","0.33455882352941174","0.0661764705882353","0.29044117647058826"
"272","0.9963369963369964","1.5054945054945055","0.3333333333333333","0.06593406593406594","0.2893772893772894"
"273","0.9963503649635036","1.5","0.33211678832116787","0.06569343065693431","0.28832116788321166"
"274","0.9963636363636363","1.5054545454545454","0.33454545454545453","0.06909090909090909","0.2872727272727273"
"275","0.9963768115942029","1.5","0.3333333333333333","0.06884057971014493","0.286231884057971"
"276","0.9963898916967509","1.5054151624548737","0.33212996389891697","0.06859205776173286","0.2851985559566787"
"277","0.9964028776978417","1.5","0.3345323741007194","0.0683453237410072","0.2841726618705036"
"278","0.996415770609319","1.5053763440860215","0.3333333333333333","0.06810035842293907","0.2831541218637993"
"279","0.9964285714285714","1.5","0.33214285714285713","0.06785714285714285","0.28214285714285714"
"280","0.99644128113879","1.5053380782918149","0.33451957295373663","0.06761565836298933","0.28113879003558717"
"281","0.9964539007092199","1.5","0.3333333333333333","0.0673758865248227","0.2801418439716312"
"282","0.9964664310954063","1.5053003533568905","0.3321554770318021","0.06713780918727916","0.2791519434628975"
"283","0.9964788732394366","1.5","0.3345070422535211","0.06690140845070422","0.27816901408450706"
"284","0.9964912280701754","1.5052631578947369","0.3333333333333333","0.06666666666666667","0.2771929824561403"
"285","0.9965034965034965","1.5","0.3321678321678322","0.06643356643356643","0.27972027972027974"
"286","0.9965156794425087","1.505226480836237","0.3344947735191638","0.06620209059233449","0.2787456445993031"
"287","0.9965277777777778","1.5","0.3333333333333333","0.06597222222222222","0.2777777777777778"
"288","0.9965397923875432","1.505190311418685","0.33217993079584773","0.0657439446366782","0.2768166089965398"
"289","0.996551724137931","1.5","0.33448275862068966","0.06551724137931035","0.27586206896551724"
"290","0.9965635738831615","1.5051546391752577","0.3333333333333333","0.06529209621993128","0.27491408934707906"
"291","0.9965753424657534","1.5","0.3321917808219178","0.06506849315068493","0.273972602739726"
"292","0.9965870307167235","1.5051194539249146","0.33447098976109213","0.06484641638225255","0.27303754266211605"
"293","0.9965986394557823","1.5","0.3333333333333333","0.06462585034013606","0.272108843537415"
"294","0.9966101694915255","1.505084745762712","0.33220338983050846","0.06440677966101695","0.2711864406779661"
"295","0.9966216216216216","1.5","0.3344594594594595","0.06756756756756757","0.2702702702702703"
"296","0.9966329966329966","1.505050505050505","0.3333333333333333","0.06734006734006734","0.26936026936026936"
"297","0.9966442953020134","1.5","0.33221476510067116","0.06711409395973154","0.2684563758389262"
"298","0.9966555183946488","1.5050167224080269","0.33444816053511706","0.06688963210702341","0.26755852842809363"
"299","0.9966666666666667","1.5","0.3333333333333333","0.06666666666666667","0.26666666666666666"
"300","0.9966777408637874","1.504983388704319","0.33222591362126247","0.0664451827242525","0.26578073089701"
"301","0.9966887417218543","1.5","0.3344370860927152","0.06622516556291391","0.26490066225165565"
"302","0.9966996699669967","1.504950495049505","0.3333333333333333","0.066006600660066","0.264026402640264"
"303","0.9967105263157895","1.5","0.33223684210526316","0.06578947368421052","0.2631578947368421"
"304","0.9967213114754099","1.5049180327868852","0.3344262295081967","0.06557377049180328","0.26229508196721313"
"305","0.9967320261437909","1.5","0.3333333333333333","0.06535947712418301","0.26143790849673204"
"306","0.996742671009772","1.504885993485342","0.3322475570032573","0.06514657980456026","0.26058631921824105"
"307","0.9967532467532467","1.5","0.3344155844155844","0.06493506493506493","0.2597402597402597"
"308","0.9967637540453075","1.5048543689320388","0.3333333333333333","0.06472491909385113","0.2588996763754045"
