Average of regret,Column Labels,,,,,
Row Labels,Deterministic,DeterministicAlternating,EpsilonFirst,EpsilonGreedy,Exp3,Grand Total
2244,0.000198103,0.556397461,0.021380846,0.099777283,0.047216036,0.144993946
2245,0.000197927,0.556544969,0.021371327,0.099732858,0.047195013,0.145008419
2246,0.000197751,0.556792652,0.021361816,0.099688474,0.04717401,0.14504294
2247,0.000197575,0.556939502,0.021352313,0.099644128,0.047153025,0.145057309
2248,0.000197399,0.557187141,0.021342819,0.099599822,0.047132059,0.145091848
2249,0.000197223,0.557333333,0.021333333,0.099555556,0.047111111,0.145106111
2250,0.000197048,0.557580927,0.021323856,0.099511328,0.047090182,0.145140668
2251,0.000196873,0.557726465,0.021314387,0.09946714,0.047069272,0.145154828
2252,0.000196698,0.557974014,0.021304927,0.099422992,0.04704838,0.145189402
2253,0.000196524,0.5581189,0.021295475,0.099378882,0.047027507,0.145203457
2254,0.00019635,0.558366403,0.021286031,0.099334812,0.047006652,0.145238049
2255,0.000196176,0.558510638,0.021276596,0.09929078,0.046985816,0.145252001
2256,0.000196002,0.558758095,0.021267169,0.099246788,0.046964998,0.14528661
2257,0.000195828,0.558901683,0.02125775,0.099202834,0.046944198,0.145300459
2258,0.000195655,0.559149094,0.02124834,0.09915892,0.046923417,0.145335085
2259,0.000195482,0.559292035,0.021238938,0.099115044,0.046902655,0.145348831
2260,0.000195309,0.5595394,0.021229544,0.099071207,0.046881911,0.145383474
2261,0.000195136,0.559681698,0.021220159,0.099027409,0.046861185,0.145397117
2262,0.000194964,0.559929016,0.021210782,0.09898365,0.046840477,0.145431778
2263,0.000194791,0.560070671,0.021201413,0.098939929,0.046819788,0.145445319
2264,0.000194619,0.560317943,0.021192053,0.098896247,0.046799117,0.145479996
2265,0.000194448,0.560458959,0.021182701,0.098852604,0.046778464,0.145493435
2266,0.000194276,0.560706183,0.021173357,0.098808999,0.04675783,0.145528129
2267,0.000194105,0.560846561,0.021164021,0.098765432,0.046737213,0.145541466
2268,0.000193934,0.561093739,0.021154694,0.098721904,0.046716615,0.145576177
2269,0.000193763,0.56123348,0.021145374,0.098678414,0.047577093,0.145765625
2270,0.000193592,0.561480611,0.021136063,0.099515632,0.047556143,0.145976408
2271,0.000193422,0.561619718,0.021126761,0.099471831,0.047535211,0.145989389
2272,0.000193251,0.561866801,0.021117466,0.099428069,0.047514298,0.146023977
2273,0.000193081,0.562005277,0.021108179,0.099384345,0.047493404,0.146036857
2274,0.000192912,0.562252312,0.021098901,0.099340659,0.047472527,0.146071462
2275,0.000192742,0.562390158,0.021089631,0.099297012,0.04745167,0.146084243
2276,0.000192573,0.562637146,0.021080369,0.099253404,0.04743083,0.146118864
2277,0.000192404,0.562774363,0.021071115,0.099209833,0.047410009,0.146131545
2278,0.000192235,0.563021303,0.021061869,0.099166301,0.047389206,0.146166183
2279,0.000192066,0.563157895,0.021052632,0.099122807,0.047368421,0.146178764
2280,0.000191898,0.563404786,0.021043402,0.099079351,0.047347655,0.146213418
2281,0.00019173,0.563540754,0.021034181,0.099035933,0.047326906,0.146225901
2282,0.000191562,0.563787596,0.021024967,0.098992554,0.047306176,0.146260571
2283,0.000191394,0.563922942,0.021015762,0.098949212,0.047285464,0.146272955
2284,0.000191227,0.564169736,0.021006565,0.098905908,0.04726477,0.146307641
2285,0.000191059,0.564304462,0.020997375,0.098862642,0.047244094,0.146319927
2286,0.000190892,0.564551206,0.020988194,0.099693922,0.047223437,0.14652953
2287,0.000190725,0.564685315,0.020979021,0.09965035,0.047202797,0.146541642
2288,0.000190559,0.56493201,0.020969856,0.099606815,0.047182176,0.146576283
2289,0.000190392,0.565065502,0.020960699,0.099563319,0.047161572,0.146588297
2290,0.000190226,0.565312148,0.02095155,0.09951986,0.047140986,0.146622954
2291,0.00019006,0.565445026,0.020942408,0.09947644,0.047120419,0.146634871
2292,0.000189894,0.565691622,0.020933275,0.099433057,0.047099869,0.146669544
2293,0.000189729,0.565823888,0.02092415,0.099389712,0.047079337,0.146681363
2294,0.000189563,0.566070435,0.020915033,0.099346405,0.047058824,0.146716052
2295,0.000189398,0.566202091,0.020905923,0.100174216,0.047909408,0.147076207
2296,0.000189233,0.566448587,0.020896822,0.100130605,0.04788855,0.14711076
2297,0.000189069,0.566579634,0.020887728,0.100087032,0.047867711,0.147122235
2298,0.000188904,0.566826081,0.020878643,0.100043497,0.04784689,0.147156803
2299,0.00018874,0.566956522,0.020869565,0.1,0.047826087,0.147168183
2300,0.000188576,0.567202917,0.020860495,0.099956541,0.047805302,0.147202766
2301,0.000188412,0.567332754,0.020851434,0.099913119,0.047784535,0.147214051
2302,0.000188248,0.567579099,0.02084238,0.099869735,0.047763786,0.14724865
2303,0.000188085,0.567708333,0.020833333,0.099826389,0.047743056,0.147259839
2304,0.000187922,0.567954628,0.020824295,0.09978308,0.047722343,0.147294453
2305,0.000187759,0.568083261,0.020815265,0.099739809,0.047701648,0.147305548
2306,0.000187596,0.568329504,0.020806242,0.099696576,0.047680971,0.147340178
2307,0.000187433,0.568457539,0.020797227,0.09965338,0.047660312,0.147351178
2308,0.000187271,0.568703731,0.02078822,0.099610221,0.047639671,0.147385823
2309,0.000187109,0.568831169,0.020779221,0.0995671,0.047619048,0.147396729
2310,0.000186947,0.56907731,0.020770229,0.100389442,0.047598442,0.147604474
2311,0.000186785,0.569204152,0.020761246,0.100346021,0.047577855,0.147615212
2312,0.000186624,0.569450241,0.02075227,0.100302637,0.047557285,0.147649811
2313,0.000186463,0.569576491,0.020743302,0.100259291,0.047536733,0.147660456
2314,0.000186301,0.569822528,0.020734341,0.100215983,0.047516199,0.14769507
2315,0.000186141,0.569948187,0.020725389,0.100172712,0.047495682,0.147705622
2316,0.00018598,0.570194172,0.020716444,0.100129478,0.047475183,0.147740251
2317,0.000185819,0.570319241,0.020707506,0.100086281,0.047454702,0.14775071
2318,0.000185659,0.570565174,0.020698577,0.100043122,0.047434239,0.147785354
2319,0.000185499,0.570689655,0.020689655,0.1,0.047413793,0.147795721
2320,0.000185339,0.570935536,0.020680741,0.099956915,0.047393365,0.147830379
2321,0.00018518,0.571059432,0.020671835,0.099913867,0.047372954,0.147840653
2322,0.00018502,0.57130526,0.020662936,0.099870857,0.047352561,0.147875327
2323,0.000184861,0.571428571,0.020654045,0.099827883,0.047332186,0.147885509
2324,0.000184702,0.571674347,0.020645161,0.099784946,0.047311828,0.147920197
2325,0.000184543,0.571797077,0.020636285,0.099742046,0.047291488,0.147930288
2326,0.000184385,0.572042799,0.020627417,0.099699183,0.047271165,0.14796499
2327,0.000184226,0.572164948,0.020618557,0.099656357,0.047250859,0.14797499
2328,0.000184068,0.572410618,0.020609704,0.099613568,0.047230571,0.148009706
2329,0.00018391,0.572532189,0.020600858,0.099570815,0.0472103,0.148019615
2330,0.000183752,0.572777805,0.020592021,0.0995281,0.047190047,0.148054345
2331,0.000183595,0.572898799,0.02058319,0.09948542,0.047169811,0.148064163
2332,0.000183437,0.573144362,0.020574368,0.099442778,0.047149593,0.148098908
2333,0.00018328,0.573264781,0.020565553,0.099400171,0.047129392,0.148108635
2334,0.000183123,0.573510291,0.020556745,0.099357602,0.047109208,0.148143394
2335,0.000182966,0.573630137,0.020547945,0.100171233,0.047089041,0.148324264
2336,0.00018281,0.573875593,0.020539153,0.10012837,0.047068892,0.148358963
2337,0.000182653,0.573994867,0.020530368,0.100085543,0.04704876,0.148368438
2338,0.000182497,0.574240269,0.02052159,0.100042753,0.047028645,0.148403151
2339,0.000182341,0.574358974,0.020512821,0.1,0.047008547,0.148412537
2340,0.000182185,0.574604322,0.020504058,0.099957283,0.046988466,0.148447263
2341,0.00018203,0.574722459,0.020495303,0.099914603,0.046968403,0.14845656
2342,0.000181874,0.574967753,0.020486556,0.100725566,0.046948357,0.148662021
2343,0.000181719,0.575085324,0.020477816,0.100682594,0.046928328,0.148671156
2344,0.000181564,0.575330563,0.020469083,0.100639659,0.046908316,0.148705837
2345,0.000181409,0.57544757,0.020460358,0.10059676,0.046888321,0.148714884
2346,0.000181255,0.575692755,0.02045164,0.100553899,0.046868343,0.148749578
2347,0.0001811,0.575809199,0.02044293,0.101362862,0.046848382,0.148928895
2348,0.000180946,0.576054329,0.020434227,0.101319711,0.046828438,0.14896353
2349,0.000180792,0.576170213,0.020425532,0.101276596,0.046808511,0.148972329
2350,0.000180638,0.576415287,0.020416844,0.101233518,0.046788601,0.149006978
2351,0.000180485,0.576530612,0.020408163,0.101190476,0.046768707,0.149015689
2352,0.000180331,0.576775632,0.02039949,0.101147471,0.046748831,0.149050351
2353,0.000180178,0.576890399,0.020390824,0.101104503,0.046728972,0.149058975
2354,0.000180025,0.577135363,0.020382166,0.101061571,0.04670913,0.149093651
2355,0.000179872,0.577249576,0.020373514,0.101018676,0.046689304,0.149102188
2356,0.00017972,0.577494484,0.020364871,0.100975817,0.046669495,0.149136877
2357,0.000179567,0.577608142,0.020356234,0.100932994,0.046649703,0.149145328
2358,0.000179415,0.577852995,0.020347605,0.100890208,0.046629928,0.14918003
2359,0.000179263,0.577966102,0.020338983,0.100847458,0.046610169,0.149188395
2360,0.000179111,0.578210899,0.020330368,0.100804744,0.046590428,0.14922311
2361,0.000178959,0.578323455,0.020321761,0.101608806,0.046570703,0.149400737
2362,0.000178808,0.578568196,0.020313161,0.101565806,0.046550994,0.149435393
2363,0.000178657,0.578680203,0.020304569,0.101522843,0.046531303,0.149443515
2364,0.000178506,0.578924888,0.020295983,0.101479915,0.046511628,0.149478184
2365,0.000178355,0.579036348,0.020287405,0.101437025,0.04649197,0.14948622
2366,0.000178204,0.579280977,0.020278834,0.10139417,0.046472328,0.149520903
2367,0.000178054,0.579391892,0.02027027,0.101351351,0.046452703,0.149528854
2368,0.000177903,0.579636464,0.020261714,0.101308569,0.046433094,0.149563549
2369,0.000177753,0.579746835,0.020253165,0.101265823,0.046413502,0.149571416
2370,0.000177603,0.579991351,0.020244623,0.101223113,0.046393927,0.149606123
2371,0.000177453,0.58010118,0.020236088,0.101180438,0.046374368,0.149613906
2372,0.000177304,0.580345639,0.02022756,0.1011378,0.046354825,0.149648626
2373,0.000177154,0.580454928,0.02021904,0.101095198,0.046335299,0.149656324
2374,0.000177005,0.58069933,0.020210526,0.101052632,0.046315789,0.149691057
2375,0.000176856,0.580808081,0.02020202,0.101010101,0.046296296,0.149698671
2376,0.000176707,0.581052426,0.020193521,0.100967606,0.04627682,0.149733416
2377,0.000176559,0.581160639,0.020185029,0.100925147,0.046257359,0.149740947
2378,0.00017641,0.581404927,0.020176545,0.100882724,0.046237915,0.149775704
2379,0.000176262,0.581512605,0.020168067,0.100840336,0.046218487,0.149783152
2380,0.000176114,0.581756835,0.020159597,0.100797984,0.046199076,0.149817921
2381,0.000175966,0.58186398,0.020151134,0.100755668,0.046179681,0.149825286
2382,0.000175819,0.582108153,0.020142677,0.100713386,0.046160302,0.149860067
2383,0.000175671,0.582214765,0.020134228,0.100671141,0.04614094,0.149867349
2384,0.000175524,0.58245888,0.020125786,0.100628931,0.046121593,0.149902143
2385,0.000175377,0.582564962,0.020117351,0.100586756,0.046102263,0.149909342
2386,0.00017523,0.58280902,0.020108923,0.100544617,0.046082949,0.149944148
2387,0.000175083,0.582914573,0.020100503,0.100502513,0.046063652,0.149951264
2388,0.000174936,0.583158572,0.020092089,0.100460444,0.04604437,0.149986082
2389,0.00017479,0.583263598,0.020083682,0.10041841,0.046025105,0.149993117
2390,0.000174644,0.58350754,0.020075282,0.100376412,0.046005855,0.150027947
2391,0.000174498,0.58361204,0.02006689,0.101170569,0.045986622,0.150202124
2392,0.000174352,0.583855923,0.020058504,0.101964062,0.045967405,0.150404049
2393,0.000174206,0.5839599,0.020050125,0.10192147,0.045948204,0.150410781
2394,0.000174061,0.584203724,0.020041754,0.101878914,0.045929019,0.150445494
2395,0.000173915,0.584307179,0.020033389,0.101836394,0.04590985,0.150452145
2396,0.00017377,0.584550945,0.020025031,0.101793909,0.045890697,0.15048687
2397,0.000173625,0.584653878,0.020016681,0.10175146,0.04587156,0.150493441
2398,0.000173481,0.584897586,0.020008337,0.101709045,0.045852439,0.150528177
2399,0.000173336,0.585,0.02,0.101666667,0.045833333,0.150534667
2400,0.000173192,0.585243648,0.01999167,0.101624323,0.045814244,0.150569416
2401,0.000173048,0.585345545,0.019983347,0.101582015,0.045795171,0.150575825
2402,0.000172903,0.585589135,0.019975031,0.101539742,0.045776113,0.150610585
2403,0.00017276,0.585690516,0.019966722,0.101497504,0.045757072,0.150616915
2404,0.000172616,0.585934046,0.01995842,0.101455301,0.045738046,0.150651686
2405,0.000172472,0.586034913,0.019950125,0.101413134,0.046550291,0.150824187
2406,0.000172329,0.586278384,0.019941836,0.101371001,0.046530951,0.1508589
2407,0.000172186,0.586378738,0.019933555,0.101328904,0.046511628,0.150865002
2408,0.000172043,0.586622149,0.01992528,0.101286841,0.04649232,0.150899727
2409,0.0001719,0.586721992,0.019917012,0.101244813,0.046473029,0.150905749
2410,0.000171758,0.586965344,0.019908752,0.10120282,0.046453754,0.150940485
2411,0.000171615,0.587064677,0.019900498,0.101160862,0.046434494,0.150946429
2412,0.000171473,0.587307969,0.01989225,0.101947783,0.046415251,0.151146945
2413,0.000171331,0.587406794,0.01988401,0.101905551,0.046396023,0.151152742
2414,0.000171189,0.587650026,0.019875776,0.101863354,0.046376812,0.151187431
2415,0.000171047,0.587748344,0.01986755,0.101821192,0.046357616,0.15119315
2416,0.000170906,0.587991517,0.01985933,0.102606537,0.046338436,0.151393345
2417,0.000170765,0.58808933,0.019851117,0.102564103,0.046319272,0.151398917
2418,0.000170623,0.588332443,0.01984291,0.102521703,0.046300124,0.151433561
2419,0.000170482,0.588429752,0.019834711,0.102479339,0.046280992,0.151439055
2420,0.000170341,0.588672804,0.019826518,0.10243701,0.046261875,0.15147371
2421,0.000170201,0.588769612,0.019818332,0.102394715,0.046242775,0.151479127
2422,0.00017006,0.589012604,0.019810153,0.102352456,0.04622369,0.151513792
2423,0.00016992,0.589108911,0.01980198,0.102310231,0.04620462,0.151519133
2424,0.00016978,0.589351842,0.019793814,0.102268041,0.046185567,0.151553809
2425,0.00016964,0.58944765,0.019785655,0.102225886,0.046166529,0.151559072
2426,0.0001695,0.589690521,0.019777503,0.102183766,0.046147507,0.15159376
2427,0.00016936,0.589785832,0.019769357,0.10214168,0.046128501,0.151598946
2428,0.000169221,0.590028642,0.019761219,0.102923014,0.04610951,0.151798321
2429,0.000169082,0.590123457,0.019753086,0.102880658,0.046090535,0.151803364
2430,0.000168943,0.590366206,0.019744961,0.102838338,0.046071575,0.151838005
2431,0.000168804,0.590460526,0.019736842,0.102796053,0.046052632,0.151842971
2432,0.000168665,0.590703215,0.01972873,0.102753802,0.046033703,0.151877623
2433,0.000168526,0.590797042,0.019720624,0.102711586,0.04601479,0.151882514
2434,0.000168388,0.591039669,0.019712526,0.102669405,0.045995893,0.151917176
2435,0.00016825,0.591133005,0.019704433,0.102627258,0.045977011,0.151921991
2436,0.000168112,0.591375571,0.019696348,0.102585146,0.045958145,0.151956664
2437,0.000167974,0.591468417,0.019688269,0.102543068,0.045939295,0.151961404
2438,0.000167836,0.591710921,0.019680197,0.102501025,0.045920459,0.151996088
2439,0.000167698,0.591803279,0.019672131,0.102459016,0.045901639,0.152000753
2440,0.000167561,0.592045722,0.019664072,0.102417042,0.045882835,0.152035446
2441,0.000167424,0.592137592,0.01965602,0.102375102,0.045864046,0.152040037
2442,0.000167287,0.592379973,0.019647974,0.102333197,0.045845272,0.152074741
2443,0.00016715,0.592471358,0.019639935,0.102291326,0.045826514,0.152079256
2444,0.000167013,0.592713678,0.019631902,0.102249489,0.045807771,0.152113971
2445,0.000166877,0.592804579,0.019623876,0.102207686,0.045789043,0.152118412
2446,0.00016674,0.593046837,0.019615856,0.102165917,0.045770331,0.152153136
2447,0.000166604,0.593137255,0.019607843,0.102124183,0.045751634,0.152157504
2448,0.000166468,0.593379451,0.019599837,0.102082483,0.045732952,0.152192238
2449,0.000166332,0.593469388,0.019591837,0.102040816,0.045714286,0.152196532
2450,0.000166196,0.593711521,0.019583843,0.101999184,0.045695634,0.152231276
2451,0.000166061,0.593800979,0.019575856,0.101957586,0.045676998,0.152235496
2452,0.000165925,0.59404305,0.019567876,0.101916021,0.045658377,0.15227025
2453,0.00016579,0.594132029,0.019559902,0.101874491,0.045639772,0.152274397
2454,0.000165655,0.594374038,0.019551935,0.101832994,0.045621181,0.152309161
2455,0.00016552,0.594462541,0.019543974,0.101791531,0.045602606,0.152313234
2456,0.000165385,0.594704487,0.01953602,0.102564103,0.045584046,0.152510808
2457,0.000165251,0.594792514,0.019528072,0.102522376,0.0455655,0.152514743
2458,0.000165116,0.595034398,0.01952013,0.103294022,0.04554697,0.152712127
2459,0.000164982,0.595121951,0.019512195,0.103252033,0.045528455,0.152715923
2460,0.000164848,0.595363772,0.019504267,0.103210077,0.045509955,0.152750584
2461,0.000164714,0.595450853,0.019496344,0.103168156,0.04549147,0.152754308
2462,0.00016458,0.595692611,0.019488429,0.103938287,0.045473,0.152951382
2463,0.000164447,0.595779221,0.019480519,0.103896104,0.045454545,0.152954967
2464,0.000164313,0.596020916,0.019472617,0.103853955,0.045436105,0.152989581
2465,0.00016418,0.596107056,0.01946472,0.103811841,0.04541768,0.152993096
2466,0.000164047,0.596348688,0.01945683,0.103769761,0.04539927,0.153027719
2467,0.000163914,0.59643436,0.019448947,0.103727715,0.045380875,0.153031162
2468,0.000163781,0.596675929,0.019441069,0.103685703,0.045362495,0.153065795
2469,0.000163649,0.596761134,0.019433198,0.103643725,0.04534413,0.153069167
2470,0.000163516,0.59700264,0.019425334,0.103601781,0.045325779,0.15310381
2471,0.000163384,0.597087379,0.019417476,0.103559871,0.045307443,0.15310711
2472,0.000163252,0.597328821,0.019409624,0.103517994,0.045289123,0.153141763
2473,0.00016312,0.597413096,0.019401778,0.103476152,0.045270816,0.153144993
2474,0.000162988,0.597654475,0.019393939,0.103434343,0.045252525,0.153179654
2475,0.000162856,0.597738288,0.019386107,0.103392569,0.045234249,0.153182814
2476,0.000162725,0.597979603,0.01937828,0.103350828,0.045215987,0.153217485
2477,0.000162594,0.598062954,0.01937046,0.10330912,0.04519774,0.153220574
2478,0.000162462,0.598304206,0.019362646,0.103267447,0.045179508,0.153255254
2479,0.000162331,0.598387097,0.019354839,0.103225806,0.04516129,0.153258273
2480,0.0001622,0.598628285,0.019347037,0.1031842,0.045143087,0.153292962
2481,0.00016207,0.598710717,0.019339243,0.103142627,0.045124899,0.153295911
2482,0.000161939,0.598951841,0.019331454,0.103101087,0.045106726,0.153330609
2483,0.000161809,0.599033816,0.019323671,0.103059581,0.045088567,0.153333489
2484,0.000161679,0.599274876,0.019315895,0.103018109,0.045070423,0.153368196
2485,0.000161549,0.599356396,0.019308126,0.102976669,0.045052293,0.153371006
2486,0.000161419,0.599597392,0.019300362,0.102935263,0.045034178,0.153405723
2487,0.000161289,0.599678457,0.019292605,0.102893891,0.045819936,0.153569235
2488,0.000161159,0.599919388,0.019284853,0.102852551,0.045801527,0.153603896
2489,0.00016103,0.6,0.019277108,0.102811245,0.045783133,0.153606503
2490,0.000160901,0.600240867,0.01926937,0.102769972,0.045764753,0.153641172
2491,0.000160771,0.600321027,0.019261637,0.102728732,0.045746388,0.153643711
2492,0.000160642,0.60056183,0.019253911,0.102687525,0.045728039,0.153678389
2493,0.000160514,0.60064154,0.019246191,0.102646351,0.045709703,0.15368086
2494,0.000160385,0.600882278,0.019238477,0.10260521,0.045691383,0.153715547
2495,0.000160256,0.600961538,0.019230769,0.102564103,0.045673077,0.153717949
2496,0.000160128,0.601202212,0.019223068,0.102523028,0.045654786,0.153752644
2497,0.00016,0.601281025,0.019215372,0.102481986,0.045636509,0.153754978
2498,0.000159872,0.601521633,0.019207683,0.102440976,0.045618247,0.153789682
2499,0.000159744,0.6016,0.0192,0.1032,0.0456,0.153951949
2500,0.000159616,0.601840544,0.019192323,0.103158737,0.045581767,0.153986597
2501,0.000159489,0.601918465,0.019184652,0.103117506,0.045563549,0.153988732
2502,0.000159361,0.602158944,0.019176988,0.103076308,0.045545346,0.154023389
2503,0.000159234,0.602236422,0.019169329,0.103035144,0.045527157,0.154025457
2504,0.000159107,0.602476835,0.019161677,0.102994012,0.045508982,0.154060123
2505,0.00015898,0.602553871,0.01915403,0.102952913,0.045490822,0.154062123
2506,0.000158853,0.602794219,0.01914639,0.102911847,0.045472677,0.154096797
2507,0.000158726,0.602870813,0.019138756,0.102870813,0.045454545,0.154098731
2508,0.0001586,0.603111097,0.019131128,0.102829813,0.045436429,0.154133413
2509,0.000158473,0.603187251,0.019123506,0.102788845,0.045418327,0.15413528
2510,0.000158347,0.603427469,0.01911589,0.102747909,0.045400239,0.154169971
2511,0.000158221,0.603503185,0.01910828,0.102707006,0.045382166,0.154171772
2512,0.000158095,0.603743337,0.019100676,0.102666136,0.045364107,0.15420647
2513,0.000157969,0.603818616,0.019093079,0.102625298,0.045346062,0.154208205
2514,0.000157844,0.604058703,0.019085487,0.102584493,0.045328032,0.154242912
2515,0.000157718,0.604133545,0.019077901,0.10254372,0.046104928,0.154403563
2516,0.000157593,0.604373567,0.019070322,0.10250298,0.046086611,0.154438214
2517,0.000157468,0.604447975,0.019062748,0.102462272,0.046068308,0.154439754
2518,0.000157343,0.60468793,0.019055181,0.102421596,0.04605002,0.154474414
2519,0.000157218,0.604761905,0.019047619,0.102380952,0.046031746,0.154475888
2520,0.000157093,0.605001794,0.019040063,0.102340341,0.046013487,0.154510556
2521,0.000156969,0.605075337,0.019032514,0.102299762,0.045995242,0.154511965
2522,0.000156844,0.605315161,0.01902497,0.103051922,0.045977011,0.154705182
2523,0.00015672,0.605388273,0.019017433,0.103011094,0.045958796,0.154706463
2524,0.000156596,0.60562803,0.019009901,0.102970297,0.045940594,0.154741084
2525,0.000156472,0.605700713,0.019002375,0.102929533,0.045922407,0.1547423
2526,0.000156348,0.605940404,0.018994856,0.102888801,0.045904234,0.154776929
2527,0.000156224,0.606012658,0.018987342,0.102848101,0.045886076,0.15477808
2528,0.000156101,0.606252284,0.018979834,0.102807434,0.045867932,0.154812717
2529,0.000155977,0.606324111,0.018972332,0.102766798,0.045849802,0.154813804
2530,0.000155854,0.60656367,0.018964836,0.102726195,0.045831687,0.154848448
2531,0.000155731,0.606635071,0.018957346,0.102685624,0.045813586,0.154849472
2532,0.000155608,0.606874564,0.018949862,0.102645085,0.045795499,0.154884124
2533,0.000155485,0.606945541,0.018942384,0.102604578,0.045777427,0.154885083
2534,0.000155362,0.607184967,0.018934911,0.102564103,0.045759369,0.154919742
2535,0.00015524,0.607255521,0.018927445,0.102523659,0.045741325,0.154920638
2536,0.000155118,0.60749488,0.018919984,0.102483248,0.045723295,0.154955305
2537,0.000154995,0.607565012,0.01891253,0.102442868,0.04570528,0.154956137
2538,0.000154873,0.607804305,0.018905081,0.102402521,0.045687278,0.154990812
2539,0.000154751,0.607874016,0.018897638,0.102362205,0.045669291,0.15499158
2540,0.000154629,0.608113242,0.018890201,0.102321921,0.045651318,0.155026262
2541,0.000154508,0.608182533,0.018882769,0.10306845,0.04563336,0.155184324
2542,0.000154386,0.608421693,0.018875344,0.10302792,0.045615415,0.155218952
2543,0.000154265,0.608490566,0.018867925,0.102987421,0.045597484,0.155219532
2544,0.000154144,0.608729659,0.018860511,0.102946955,0.045579568,0.155254167
2545,0.000154023,0.608798115,0.018853103,0.10290652,0.045561665,0.155254685
2546,0.000153902,0.60903714,0.018845701,0.103651355,0.045543777,0.155446375
2547,0.000153781,0.609105181,0.018838305,0.103610675,0.045525903,0.155446769
2548,0.00015366,0.609344139,0.018830914,0.103570027,0.045508042,0.155481357
2549,0.00015354,0.609411765,0.018823529,0.103529412,0.045490196,0.155481688
2550,0.000153419,0.609650656,0.018816151,0.103488828,0.045472364,0.155516284
2551,0.000153299,0.609717868,0.018808777,0.103448276,0.045454545,0.155516553
2552,0.000153179,0.609956692,0.01880141,0.103407756,0.045436741,0.155551156
2553,0.000153059,0.610023493,0.018794049,0.103367267,0.045418951,0.155551364
2554,0.000152939,0.610262249,0.018786693,0.10332681,0.045401174,0.155585973
2555,0.00015282,0.610328638,0.018779343,0.104068858,0.045383412,0.155742614
2556,0.0001527,0.610567328,0.018771998,0.104028158,0.045365663,0.155777169
2557,0.000152581,0.610633307,0.01876466,0.104769351,0.045347928,0.155933565
2558,0.000152461,0.610871929,0.018757327,0.10472841,0.045330207,0.155968067
2559,0.000152342,0.6109375,0.01875,0.1046875,0.0453125,0.155967968
2560,0.000152223,0.611176054,0.018742679,0.104646622,0.045294807,0.156002477
2561,0.000152104,0.611241218,0.018735363,0.104605777,0.045277127,0.156002318
2562,0.000151986,0.611479704,0.018728053,0.104564963,0.045259462,0.156036834
2563,0.000151867,0.611544462,0.018720749,0.105304212,0.04524181,0.15619262
2564,0.000151749,0.611782881,0.01871345,0.105263158,0.045224172,0.156227082
2565,0.00015163,0.611847233,0.018706157,0.105222136,0.045206547,0.156226741
2566,0.000151512,0.612085584,0.01869887,0.105960265,0.045188937,0.156417034
2567,0.000151394,0.612149533,0.018691589,0.105919003,0.04517134,0.156416572
2568,0.000151276,0.612387816,0.018684313,0.105877773,0.045153756,0.156450987
2569,0.000151159,0.612451362,0.018677043,0.105836576,0.045136187,0.156450465
2570,0.000151041,0.612689577,0.018669778,0.10579541,0.045118631,0.156484888
2571,0.000150924,0.612752722,0.018662519,0.105754277,0.045101089,0.156484306
2572,0.000150806,0.612990869,0.018655266,0.105713175,0.04508356,0.156518735
2573,0.000150689,0.613053613,0.018648019,0.105672106,0.045066045,0.156518094
2574,0.000150572,0.613291692,0.018640777,0.105631068,0.045048544,0.156552531
2575,0.000150455,0.613354037,0.01863354,0.105590062,0.045031056,0.15655183
2576,0.000150339,0.613592048,0.01862631,0.105549088,0.045013582,0.156586273
2577,0.000150222,0.613653995,0.018619085,0.105508146,0.044996121,0.156585514
2578,0.000150105,0.613891938,0.018611865,0.105467235,0.044978674,0.156619964
2579,0.000149989,0.613953488,0.018604651,0.10620155,0.04496124,0.156774184
2580,0.000149873,0.614191363,0.018597443,0.106160403,0.04494382,0.15680858
2581,0.000149757,0.614252517,0.01859024,0.106119287,0.044926414,0.156807643
2582,0.000149641,0.614490323,0.018583043,0.106078204,0.044909021,0.156842046
2583,0.000149525,0.614551084,0.018575851,0.106037152,0.044891641,0.15684105
2584,0.000149409,0.614788821,0.018568665,0.105996132,0.044874275,0.15687546
2585,0.000149294,0.614849188,0.018561485,0.105955143,0.044856922,0.156874406
2586,0.000149178,0.615086857,0.01855431,0.105914186,0.044839583,0.156908823
2587,0.000149063,0.615146832,0.018547141,0.105873261,0.044822257,0.156907711
2588,0.000148948,0.615384432,0.018539977,0.105832368,0.044804944,0.156942134
2589,0.000148833,0.615444015,0.018532819,0.105791506,0.044787645,0.156940963
2590,0.000148718,0.615681547,0.018525666,0.105750675,0.044770359,0.156975393
2591,0.000148603,0.615740741,0.018518519,0.105709877,0.044753086,0.156974165
2592,0.000148489,0.615978203,0.018511377,0.105669109,0.044735827,0.157008601
2593,0.000148374,0.616037008,0.018504241,0.105628373,0.044718581,0.157007316
2594,0.00014826,0.616274402,0.01849711,0.105587669,0.044701349,0.157041758
2595,0.000148146,0.61633282,0.018489985,0.105546995,0.044684129,0.157040415
2596,0.000148031,0.616570145,0.018482865,0.105506353,0.044666923,0.157074864
2597,0.000147917,0.616628176,0.018475751,0.105465743,0.044649731,0.157073463
2598,0.000147804,0.616865431,0.018468642,0.105425164,0.044632551,0.157107918
2599,0.00014769,0.616923077,0.018461538,0.105384615,0.044615385,0.157106461
2600,0.000147576,0.617160264,0.018454441,0.105344098,0.044598231,0.157140922
