Average of regret,Column Labels,,,,,
Row Labels,Deterministic,DeterministicAlternating,EpsilonFirst,EpsilonGreedy,Exp3,Grand Total
1622,1.18603571,4.052763717,0.135499973,0.412327401,0.356389897,1.22860334
1623,1.186299431,4.053963858,0.135407006,0.412002548,0.356120783,1.228758725
1624,1.186749521,4.054476722,0.135321252,0.41173781,0.355923384,1.228841738
1625,1.186860531,4.0552033,0.13524162,0.411482126,0.355683173,1.22889415
1626,1.187467451,4.055971582,0.135163602,0.411093034,0.355430259,1.229025185
1627,1.188221993,4.056191608,0.135062458,0.410835494,0.355187693,1.229099849
1628,1.18828126,4.055770941,0.134983645,0.410596344,0.355047812,1.228936
1629,1.189351724,4.050959002,0.134912513,0.410346915,0.354841427,1.228082316
1630,1.189409114,4.049308737,0.134822711,0.413134312,0.354634101,1.228261795
1631,1.189528313,4.050248791,0.134751713,0.412918068,0.354379264,1.22836523
1632,1.188651023,4.050003905,0.134640991,0.412714041,0.354224115,1.228046815
1633,1.188291334,4.051304085,0.13454754,0.412409492,0.353998297,1.22811015
1634,1.188340581,4.050080382,0.13449631,0.412146233,0.353792504,1.227771202
1635,1.188498939,4.051127167,0.134386,0.415058416,0.353445447,1.228503194
1636,1.189649472,4.050703748,0.134315197,0.414825967,0.353190554,1.228536988
1637,1.188794266,4.052438101,0.134232064,0.414557072,0.352943657,1.228593032
1638,1.189342519,4.053609889,0.134158175,0.414280943,0.352690424,1.22881639
1639,1.18963135,4.050165773,0.134073671,0.415739593,0.352438237,1.228409725
1640,1.189864545,4.051166675,0.134002458,0.415479382,0.352249955,1.228552603
1641,1.190166839,4.052129844,0.133936632,0.415264389,0.352121744,1.22872389
1642,1.189427644,4.052512273,0.133851327,0.415011373,0.351939323,1.228548388
1643,1.188107786,4.053492141,0.133767763,0.414791537,0.351718285,1.228375503
1644,1.188272812,4.051224369,0.133654483,0.414456579,0.351484978,1.227818644
1645,1.18781869,4.051676699,0.133568729,0.414140428,0.351276498,1.227696209
1646,1.187023212,4.052557132,0.1334785,0.413891272,0.350942487,1.227578521
1647,1.185451886,4.052272899,0.133404123,0.413675004,0.350604529,1.227081688
1648,1.186234482,4.053754522,0.1333541,0.413360182,0.350326459,1.227405949
1649,1.185447753,4.055404031,0.133268492,0.41314031,0.350173757,1.227486869
1650,1.185707265,4.056282764,0.13320301,0.415040611,0.349977857,1.228042301
1651,1.184959079,4.056382702,0.133153798,0.414808879,0.349674864,1.227795864
1652,1.184697691,4.056936409,0.13305027,0.414534823,0.349372544,1.227718347
1653,1.184689213,4.057181024,0.132972233,0.414222278,0.349190827,1.227651115
1654,1.184050468,4.056353966,0.132878462,0.413938135,0.348962198,1.227236646
1655,1.18436815,4.056896885,0.13279388,0.416809452,0.348709273,1.227915528
1656,1.184358669,4.057994707,0.132709664,0.416595829,0.348574724,1.228046719
1657,1.185244301,4.059409787,0.132636108,0.416297415,0.348467319,1.228410986
1658,1.185073996,4.06108249,0.1325748,0.416130353,0.348261867,1.228624701
1659,1.184937778,4.057212455,0.132473098,0.415939869,0.348023838,1.227717408
1660,1.185142378,4.057708367,0.13240269,0.418920251,0.347794376,1.228393612
1661,1.185334719,4.057830718,0.132309454,0.418674152,0.347605494,1.228350907
1662,1.184624662,4.058609112,0.132212667,0.418518411,0.347399444,1.228272859
1663,1.184248164,4.059146518,0.13212513,0.421052792,0.3472041,1.228755341
1664,1.183598016,4.058915883,0.13204533,0.420841442,0.346986011,1.228477336
1665,1.184606888,4.059416025,0.131933074,0.420619861,0.346829896,1.228681149
1666,1.184857313,4.060175193,0.131875132,0.420420856,0.346654092,1.228796517
1667,1.184876894,4.060328012,0.13179494,0.420120678,0.346496014,1.228723307
1668,1.184679001,4.060606172,0.131733647,0.419880913,0.346308775,1.228641702
1669,1.184505062,4.057953406,0.131646175,0.419603954,0.34612124,1.227965967
1670,1.183590496,4.058185778,0.131573357,0.419383769,0.345884561,1.227723592
1671,1.183823934,4.058721018,0.131491982,0.419144252,0.345611982,1.227758634
1672,1.183524039,4.058988821,0.131405359,0.418920757,0.345397955,1.227647386
1673,1.18386168,4.059609582,0.131331218,0.41867525,0.345144187,1.227724383
1674,1.184447463,4.053353932,0.131282131,0.418414138,0.344965351,1.226492603
1675,1.184151727,4.054652859,0.1312162,0.418202037,0.344808094,1.226606183
1676,1.18419083,4.056087365,0.131159839,0.417964742,0.344553867,1.226791329
1677,1.184209746,4.056429096,0.131074472,0.417753644,0.344293683,1.226752128
1678,1.184978495,4.057206303,0.13098622,0.421775362,0.344068825,1.227803041
1679,1.184972712,4.054660719,0.130893668,0.421590214,0.343915505,1.227206564
1680,1.184607178,4.054571798,0.130819634,0.421363806,0.343798866,1.227032256
1681,1.184820824,4.055850256,0.130745287,0.421116093,0.343593183,1.227225129
1682,1.184720562,4.055785077,0.130648641,0.421001714,0.343386698,1.227108538
1683,1.18497679,4.05569861,0.130556492,0.420718812,0.343017254,1.226993591
1684,1.185851838,4.052521485,0.130507839,0.42050356,0.342803535,1.226437652
1685,1.185994504,4.052572033,0.130445632,0.420171843,0.342605705,1.226357944
1686,1.186041417,4.052110387,0.1303764,0.419872557,0.342439631,1.226168079
1687,1.185363275,4.052333989,0.130276025,0.419646067,0.342167312,1.225957333
1688,1.185799699,4.052128399,0.130194231,0.419373146,0.341981875,1.22589547
1689,1.185458137,4.051000248,0.130096356,0.419115436,0.341773301,1.225488696
1690,1.18569009,4.051529735,0.129981847,0.421474054,0.341567866,1.226048719
1691,1.186266038,4.052339591,0.129915473,0.421236344,0.341347023,1.226220894
1692,1.186719479,4.053835538,0.129837542,0.421059508,0.341193072,1.226529028
1693,1.186831938,4.055194657,0.129722063,0.420751252,0.340973234,1.226694629
1694,1.187758528,4.051299975,0.129635544,0.420607203,0.344055231,1.226671296
1695,1.187463212,4.050700556,0.129551151,0.420288132,0.343807891,1.226362188
1696,1.187681078,4.049576224,0.129491997,0.420053158,0.343598315,1.226080154
1697,1.187645967,4.050115425,0.129447569,0.422238927,0.343355403,1.226560658
1698,1.188302901,4.051695167,0.129368917,0.425839558,0.343039529,1.227649214
1699,1.188319347,4.048086694,0.129273503,0.425599732,0.342840014,1.226823858
1700,1.188635578,4.04916078,0.129233734,0.425415919,0.342636475,1.227016497
1701,1.188522931,4.04978957,0.129163834,0.425138654,0.342447985,1.227012595
1702,1.189700188,4.050444928,0.129123585,0.424881777,0.342234856,1.227277067
1703,1.190086251,4.050123782,0.129069407,0.424604757,0.342045557,1.227185951
1704,1.190629531,4.048417651,0.128990086,0.424310854,0.34182261,1.226834147
1705,1.191680883,4.048996615,0.128927195,0.424068376,0.34165219,1.227065052
1706,1.191825504,4.049137551,0.128860105,0.423850493,0.341471524,1.227029035
1707,1.19127445,4.04874636,0.128745943,0.423728837,0.341323265,1.226763771
1708,1.19052265,4.049065144,0.128688155,0.423517049,0.341100654,1.22657873
1709,1.19052345,4.04719052,0.128602232,0.423284929,0.34092297,1.22610482
1710,1.191382976,4.048094635,0.128518853,0.423099621,0.340785066,1.22637623
1711,1.191712088,4.048149767,0.128439856,0.422873923,0.340613305,1.226357788
1712,1.192585236,4.04911481,0.128342525,0.422603071,0.340393357,1.2266078
1713,1.192105451,4.049819963,0.128233125,0.422390006,0.34019331,1.226548371
1714,1.19260711,4.048977195,0.128167066,0.422144907,0.340022128,1.226383681
1715,1.192307173,4.049663189,0.128128016,0.421923131,0.339793409,1.226362984
1716,1.19155805,4.049774647,0.128057112,0.421660042,0.339593448,1.22612866
1717,1.192290118,4.050409228,0.127981093,0.42152938,0.339408415,1.226323647
1718,1.192240516,4.050237386,0.127902516,0.421342272,0.339235902,1.226191718
1719,1.1924991,4.048709811,0.127805019,0.421042373,0.339052974,1.225821855
1720,1.191978437,4.04862501,0.127747563,0.420817453,0.338807282,1.225595149
1721,1.192243211,4.049797097,0.127690807,0.420513765,0.33861544,1.225772064
1722,1.192480416,4.05013349,0.127626108,0.420271558,0.338458239,1.225793962
1723,1.192683069,4.050626144,0.12756984,0.420047965,0.338198788,1.225825161
1724,1.193424389,4.05059828,0.127489016,0.419876586,0.338002932,1.225878241
1725,1.194098114,4.051443538,0.127402047,0.422563349,0.337821449,1.226665699
1726,1.193767553,4.05251774,0.127315586,0.422329664,0.337722233,1.226730555
1727,1.194001003,4.052888732,0.127222652,0.422112596,0.337486018,1.2267422
1728,1.194244996,4.053402387,0.127157164,0.421705407,0.337280484,1.226758088
1729,1.193712041,4.05207651,0.12708286,0.42464161,0.337164085,1.226935421
1730,1.193950878,4.053402027,0.127014386,0.424361679,0.336986673,1.227143128
1731,1.194294447,4.05268005,0.126937417,0.42408159,0.336784669,1.226955635
1732,1.194902225,4.054559257,0.126866721,0.423741163,0.3367043,1.227354733
1733,1.194104571,4.05558322,0.126795632,0.423445435,0.336542857,1.227294343
1734,1.194188434,4.050216329,0.126726052,0.423246678,0.336362299,1.226147959
1735,1.194017865,4.050745594,0.12664325,0.422967745,0.33617676,1.226110243
1736,1.193823968,4.052358587,0.126573364,0.422717205,0.336027023,1.226300029
1737,1.194496496,4.053532821,0.126520795,0.422514189,0.33580598,1.226574056
1738,1.193985979,4.054066079,0.126436247,0.42235894,0.335654963,1.226500442
1739,1.194260166,4.053513677,0.126343091,0.4221066,0.335431855,1.226331078
1740,1.19369889,4.05374858,0.126283737,0.421946267,0.335268338,1.226189163
1741,1.193862229,4.054411437,0.126220744,0.424448544,0.335102076,1.226809006
1742,1.194134725,4.055091196,0.126144929,0.424188974,0.335012183,1.226914402
1743,1.195063211,4.056402586,0.126088141,0.424049896,0.334733606,1.227267488
1744,1.195248755,4.054053667,0.125977624,0.423751881,0.334532209,1.226712828
1745,1.196452311,4.05443995,0.125904449,0.423505307,0.334352452,1.226930894
1746,1.196453126,4.055035171,0.125842226,0.423233695,0.334139755,1.226940795
1747,1.196129393,4.056070717,0.125770876,0.422985922,0.33393923,1.226979228
1748,1.195210052,4.056488477,0.125692643,0.422798008,0.333717883,1.226781413
1749,1.195412381,4.054971891,0.125609814,0.422487344,0.333532433,1.226402773
1750,1.195495915,4.054641848,0.125524866,0.422266488,0.333359149,1.226257653
1751,1.195285331,4.054540897,0.125438936,0.42205654,0.333149233,1.226094187
1752,1.195030993,4.055751364,0.125344595,0.421894081,0.333007439,1.226205694
1753,1.195070316,4.057801832,0.125285146,0.421697522,0.33274567,1.226520097
1754,1.194284192,4.056770034,0.125213364,0.421378755,0.332590034,1.226047276
1755,1.193957692,4.058532699,0.125141401,0.421158025,0.33238352,1.226234667
1756,1.194265809,4.059097636,0.12507933,0.420950034,0.332137966,1.226306155
1757,1.193576378,4.060328272,0.125026563,0.420644146,0.331962186,1.226307509
1758,1.193381007,4.061804051,0.124973876,0.423074913,0.331808867,1.227008543
1759,1.194108452,4.061862483,0.124918209,0.422903962,0.331582502,1.227075122
1760,1.193391376,4.062396843,0.124876568,0.422613457,0.331442959,1.22694424
1761,1.193482324,4.062561043,0.124810341,0.422421089,0.331246548,1.226904269
1762,1.193362418,4.062509964,0.124760214,0.422092595,0.331112802,1.226767599
1763,1.193495468,4.063426681,0.124683526,0.421868576,0.330875744,1.226869999
1764,1.193010649,4.063255964,0.124620657,0.421656334,0.330666855,1.226642092
1765,1.193782435,4.06415252,0.124561836,0.421495772,0.330513474,1.226901207
1766,1.193794149,4.064660077,0.124479589,0.424167289,0.330375822,1.227495385
1767,1.19346693,4.064199941,0.124405723,0.423791447,0.330219904,1.227216789
1768,1.192751563,4.065371835,0.124332335,0.423573454,0.329983588,1.227202555
1769,1.192255366,4.062710325,0.12424564,0.423335175,0.329727498,1.226454801
1770,1.192200185,4.063277391,0.124178846,0.423047688,0.329559396,1.226452701
1771,1.192520204,4.064097428,0.124082711,0.422775146,0.329394563,1.226574011
1772,1.192198278,4.065664946,0.124002378,0.422510883,0.329138048,1.226702907
1773,1.19206437,4.065430486,0.123941787,0.422223577,0.328933524,1.226518749
1774,1.192538846,4.062456364,0.123863782,0.42198034,0.32871959,1.225911784
1775,1.193095576,4.063508226,0.123804987,0.424750334,0.328481293,1.226728083
1776,1.192741953,4.064271867,0.123742144,0.424483825,0.328273098,1.226702577
1777,1.192972068,4.064786368,0.123685292,0.424243772,0.328076946,1.226752889
1778,1.191699136,4.064454782,0.123596943,0.424097756,0.32793965,1.226357654
1779,1.191814272,4.059236055,0.123494907,0.423777638,0.32775483,1.22521554
1780,1.191430629,4.058629648,0.123416674,0.427638602,0.327655867,1.225754284
1781,1.19186214,4.058485257,0.123349587,0.427367526,0.327532325,1.225719367
1782,1.191158997,4.059884313,0.123273348,0.427114317,0.327339732,1.225754141
1783,1.191218562,4.060422473,0.123191099,0.429401023,0.327137532,1.226274138
1784,1.190494058,4.056671842,0.123126621,0.429184262,0.326970555,1.225289468
1785,1.189742457,4.057127458,0.123066484,0.428915221,0.326828065,1.225135937
1786,1.189899702,4.057493406,0.122990536,0.428649443,0.326687446,1.225144107
1787,1.191218876,4.058451447,0.12291555,0.428540169,0.326493753,1.225523959
1788,1.191347315,4.058817558,0.122827962,0.428266177,0.328572976,1.225966398
1789,1.191277796,4.056792199,0.122769937,0.428060223,0.328394912,1.225459013
1790,1.191524866,4.056947511,0.122685905,0.42780437,0.328206207,1.225433772
1791,1.191831377,4.057534425,0.122641754,0.427561204,0.32801631,1.225517014
1792,1.191483387,4.058077677,0.122585391,0.427368491,0.327771894,1.225457368
1793,1.191156203,4.058656977,0.122495891,0.427284381,0.32760391,1.225439472
1794,1.1915235,4.055213332,0.122420846,0.426982515,0.327442534,1.224716545
1795,1.191215058,4.055309671,0.12235314,0.426744703,0.327243016,1.224573118
1796,1.191131106,4.055717874,0.122317907,0.426552396,0.327074826,1.224558822
1797,1.191538538,4.056134806,0.122244146,0.426261507,0.326899247,1.224615649
1798,1.191837909,4.057048755,0.122166149,0.426047005,0.326654754,1.224750915
1799,1.19162841,4.052472047,0.122073048,0.425755468,0.326477668,1.223681328
1800,1.191817551,4.053528639,0.122022451,0.425637468,0.326312213,1.223863664
1801,1.192815672,4.053904902,0.121957247,0.425368494,0.326193553,1.224047974
1802,1.192997298,4.055452764,0.121884943,0.425129804,0.325984834,1.224289928
1803,1.193019684,4.055756739,0.121814508,0.424921186,0.325837401,1.224269903
1804,1.193556883,4.055523468,0.12175084,0.424740609,0.325704855,1.224255331
1805,1.192329193,4.056374491,0.121694335,0.428547787,0.325519319,1.224893025
1806,1.192060988,4.057908529,0.121649261,0.428275894,0.325344951,1.225047924
1807,1.191623279,4.059411179,0.121573725,0.428081761,0.325187527,1.225175494
1808,1.192106297,4.060497839,0.121514046,0.427811431,0.325027774,1.225391478
1809,1.19169867,4.057809214,0.121473579,0.427649081,0.324852666,1.224696642
1810,1.191057429,4.058678734,0.121419982,0.427389957,0.324702788,1.224649778
1811,1.19107802,4.060461956,0.121372386,0.427188915,0.324428043,1.224905864
1812,1.192167494,4.061441978,0.121306372,0.42700867,0.324273636,1.22523963
1813,1.191733668,4.061528112,0.121238709,0.429278188,0.324078526,1.225571441
1814,1.190896815,4.054551143,0.12117448,0.42914161,0.323939792,1.223940768
1815,1.190408458,4.055569751,0.121092722,0.428917654,0.323711264,1.22393997
1816,1.189709777,4.055134862,0.121021165,0.428686065,0.323545207,1.223619415
1817,1.190554851,4.055902406,0.12092896,0.431626766,0.323381216,1.22447884
1818,1.190929546,4.056939966,0.120849615,0.431443193,0.32323414,1.224679292
1819,1.19081741,4.056269435,0.120779006,0.431117257,0.323028041,1.22440223
1820,1.191152927,4.057584943,0.120701085,0.430949426,0.322866847,1.224651046
1821,1.191430578,4.057064344,0.120635283,0.430599545,0.325068673,1.224959684
1822,1.190736947,4.057734364,0.120566635,0.433007695,0.324866531,1.225382434
1823,1.191134391,4.058709565,0.120502456,0.432762237,0.324703197,1.225562369
1824,1.190620312,4.055902462,0.120410685,0.432489744,0.324498062,1.224784253
1825,1.190124444,4.056725421,0.120347725,0.434299036,0.324312373,1.2251618
1826,1.189877248,4.058038782,0.120283349,0.434032093,0.324129247,1.225272144
1827,1.189649755,4.059194253,0.12020204,0.433848807,0.323909984,1.225360968
1828,1.189657321,4.059934452,0.120153458,0.433667987,0.323715953,1.225425834
1829,1.188808594,4.054777245,0.120078562,0.433430723,0.323525263,1.224124077
1830,1.188977863,4.054673122,0.120019896,0.433260986,0.323398369,1.224066047
1831,1.189168995,4.055716856,0.11995159,0.433003565,0.323254208,1.224219043
1832,1.188837921,4.056372399,0.119889425,0.432697121,0.32309346,1.224178065
1833,1.189795534,4.056764053,0.119837596,0.432400296,0.325921639,1.224943824
1834,1.189923854,4.052349131,0.119793561,0.432151717,0.325771948,1.223998042
1835,1.191181147,4.053403151,0.11973079,0.43512991,0.325619424,1.225012884
1836,1.191334434,4.053874583,0.119668275,0.434852827,0.325486756,1.225043375
1837,1.191580921,4.0545506,0.119614351,0.434654819,0.325323932,1.225144925
1838,1.192006643,4.055924579,0.119551053,0.434428574,0.325111534,1.225404477
1839,1.191824618,4.056397704,0.119500477,0.434190809,0.32493038,1.225368798
1840,1.191049588,4.056850873,0.119415944,0.436748205,0.324780397,1.225769001
1841,1.191569887,4.057167531,0.119372296,0.436444311,0.324607994,1.225832404
1842,1.191740231,4.057247058,0.11931896,0.43618653,0.324454786,1.225789513
1843,1.190463961,4.058489147,0.119259971,0.435877126,0.324319211,1.225681883
1844,1.190884299,4.055901114,0.119201336,0.435527984,0.324163417,1.22513563
1845,1.190808156,4.056174845,0.11912218,0.43526496,0.323995229,1.225073074
1846,1.191071657,4.056537891,0.11904952,0.435065323,0.323846261,1.22511413
1847,1.191521311,4.057588139,0.118973683,0.434850042,0.32373926,1.225334487
1848,1.191860198,4.058966182,0.118899212,0.434503345,0.323537205,1.225553228
1849,1.191561493,4.059048413,0.118848233,0.434345152,0.323416225,1.225443903
1850,1.191023181,4.058910682,0.118754658,0.434097885,0.323201365,1.225197554
1851,1.190628793,4.059157812,0.11869283,0.437765386,0.32305009,1.225858982
1852,1.190516202,4.060103234,0.118634042,0.43749659,0.32288303,1.225926619
1853,1.189544195,4.061203752,0.118572034,0.437203183,0.32273063,1.225850759
1854,1.189249789,4.057494999,0.118489572,0.437009199,0.322463758,1.224941463
1855,1.190543712,4.057733818,0.118423951,0.436816987,0.322240546,1.225151803
1856,1.190219431,4.058383288,0.118348598,0.436546575,0.32200806,1.22510119
1857,1.190449763,4.058563916,0.118305153,0.43632108,0.321869421,1.225101867
1858,1.191080836,4.059257689,0.118234273,0.43611064,0.321752515,1.225287191
1859,1.190298357,4.058867514,0.118177835,0.435817665,0.321575903,1.224947455
1860,1.189934419,4.058987458,0.118107401,0.435527643,0.321435743,1.224798533
1861,1.191493968,4.059126316,0.118042584,0.435342799,0.321234653,1.225048064
1862,1.191173878,4.059699997,0.117974407,0.435108769,0.321097075,1.225010825
1863,1.190939344,4.060076685,0.11791807,0.434862895,0.320904911,1.224940381
1864,1.191890606,4.062972263,0.117861414,0.434635921,0.320743138,1.225620669
1865,1.191504571,4.063522031,0.117792269,0.434427235,0.320545767,1.225558375
1866,1.191930094,4.063599426,0.117719027,0.434149134,0.320325764,1.225544689
1867,1.192025773,4.064568409,0.117648674,0.433940551,0.32010566,1.225657813
1868,1.191797874,4.06563134,0.117585491,0.43370881,0.319924983,1.2257297
1869,1.191662349,4.063804194,0.117503443,0.433508791,0.319725592,1.225240874
1870,1.191714033,4.06439546,0.117454035,0.435432196,0.319537451,1.225706635
1871,1.192098418,4.064949794,0.117381637,0.435187039,0.319475012,1.22581838
1872,1.192547447,4.065670722,0.117310097,0.437261842,0.31929301,1.226416624
1873,1.192865267,4.066339803,0.117262302,0.437009427,0.319051891,1.226505738
1874,1.192651319,4.062441463,0.11721024,0.436810895,0.318807917,1.225584367
1875,1.192306107,4.06271182,0.117153842,0.436668947,0.318669567,1.225502057
1876,1.191756058,4.063414336,0.117084504,0.436475819,0.318502015,1.225446546
1877,1.191786438,4.063327553,0.11701096,0.43816817,0.318265508,1.225711726
1878,1.192214916,4.063725586,0.116963828,0.437910011,0.318156159,1.2257941
1879,1.191722035,4.06154725,0.116896785,0.43762207,0.317923729,1.225142374
1880,1.191385263,4.062033101,0.116843791,0.437417585,0.31775965,1.225087878
1881,1.19033171,4.062018668,0.116772268,0.440008382,0.317612692,1.225348744
1882,1.190152956,4.062713713,0.116720825,0.439806279,0.317417802,1.225362315
1883,1.190493793,4.06288911,0.116662655,0.439528344,0.317185769,1.225351934
1884,1.190334292,4.061837962,0.116599201,0.439268016,0.31701635,1.225011164
1885,1.190723843,4.063414809,0.116547638,0.439052757,0.316909849,1.225329779
1886,1.189826903,4.064092219,0.116495423,0.438836251,0.316732029,1.225196565
1887,1.190887588,4.064110107,0.116433813,0.438552602,0.31658142,1.225313106
1888,1.190316391,4.064664356,0.116373944,0.438266005,0.316395979,1.225203335
1889,1.190624019,4.066396029,0.116301349,0.438000482,0.316209952,1.225506366
1890,1.190427314,4.067563845,0.116219332,0.437803626,0.316029631,1.22560875
1891,1.190250883,4.06922816,0.116147544,0.437503395,0.315892227,1.225804442
1892,1.190236937,4.06962605,0.116082741,0.437253206,0.315762993,1.225792385
1893,1.19026503,4.069900622,0.115998512,0.436966682,0.315561306,1.22573843
1894,1.190966027,4.070123765,0.115938484,0.436713412,0.315378673,1.225824072
1895,1.190317391,4.06923261,0.115871056,0.436523575,0.315180657,1.225425058
1896,1.190132554,4.068636748,0.115781321,0.436224853,0.318208948,1.225796885
1897,1.189536178,4.06904644,0.115712998,0.436038695,0.31809164,1.22568519
1898,1.189341889,4.06857825,0.115643799,0.435835926,0.317904748,1.225460922
1899,1.190023779,4.068001892,0.115602168,0.435532564,0.317722756,1.225376632
1900,1.190442986,4.068974735,0.115539313,0.435277372,0.317606702,1.225568221
1901,1.190038823,4.069867854,0.115470336,0.435049474,0.317507114,1.22558672
1902,1.189553514,4.070211531,0.115421613,0.434809883,0.317364943,1.225472297
1903,1.189768599,4.070902839,0.115360101,0.434529035,0.317186959,1.225549507
1904,1.189056735,4.068101487,0.115300452,0.434375294,0.317059892,1.224778772
1905,1.188936273,4.069414426,0.115225051,0.434197381,0.316847,1.224924026
1906,1.190055065,4.070683125,0.11516364,0.433941361,0.316697393,1.225308117
1907,1.189181061,4.070943345,0.115094365,0.433674115,0.316548765,1.22508833
1908,1.188520313,4.070481976,0.115010731,0.433516464,0.31639215,1.224784327
1909,1.188478991,4.068323594,0.114941986,0.433386908,0.316280339,1.224282364
1910,1.188934009,4.069035142,0.114870421,0.433122525,0.316119406,1.224416301
1911,1.188886156,4.069981594,0.114813965,0.432961817,0.319244236,1.225177554
1912,1.189483879,4.070618396,0.114763564,0.432748502,0.319061606,1.225335189
1913,1.188225544,4.070990405,0.114691523,0.432534314,0.318963765,1.22508111
1914,1.187683384,4.070278819,0.114634961,0.432382654,0.318766004,1.224749164
1915,1.188068419,4.070837008,0.114585336,0.434529947,0.318633743,1.225330891
1916,1.188401242,4.070547657,0.114534862,0.434364211,0.318517104,1.225273015
1917,1.188650341,4.071260893,0.114475323,0.434152474,0.318290967,1.225366
1918,1.18873386,4.071387775,0.114408617,0.435546272,0.3181265,1.225640605
1919,1.187490566,4.069244869,0.114351808,0.435359859,0.31792904,1.224875228
1920,1.186717512,4.069332027,0.114295213,0.435119187,0.317809513,1.22465469
1921,1.1866671,4.06995415,0.114238484,0.434824143,0.317621781,1.224661132
1922,1.187057791,4.069837508,0.114177058,0.434564385,0.317515246,1.224630397
1923,1.187753023,4.070717326,0.114116493,0.434364837,0.317345534,1.224859442
1924,1.188463661,4.06845794,0.114060763,0.434096551,0.317177836,1.22445135
1925,1.188118736,4.069819701,0.113993816,0.433803306,0.316965663,1.224540244
1926,1.188302373,4.070165283,0.113950449,0.433480794,0.316838184,1.224547417
1927,1.187330891,4.070334803,0.113902932,0.433345016,0.316669101,1.224316548
1928,1.187363711,4.071042536,0.11385046,0.433081448,0.316524241,1.224372479
1929,1.187899139,4.069451123,0.113813752,0.435733408,0.31638898,1.22465728
1930,1.187857206,4.068809677,0.113740184,0.435432119,0.316248229,1.224417483
1931,1.187713153,4.068857068,0.113677584,0.43522648,0.316104633,1.224315784
1932,1.18712259,4.06996082,0.113621248,0.435007742,0.316004653,1.224343411
1933,1.186692961,4.070961188,0.113562334,0.434764332,0.315856181,1.224367399
1934,1.186009465,4.067738502,0.11350076,0.43460221,0.31569175,1.223508537
1935,1.18570113,4.067723015,0.113435163,0.43432169,0.315520473,1.223340294
1936,1.186280901,4.068119796,0.113376367,0.434071581,0.315391222,1.223447973
1937,1.186333558,4.069032911,0.113305349,0.433805853,0.315263507,1.223548235
1938,1.185698104,4.069357588,0.113246239,0.433699398,0.315099381,1.223420142
1939,1.185679117,4.067628189,0.113196584,0.43348539,0.314887516,1.222975359
1940,1.185605126,4.068600946,0.113154194,0.433309114,0.314764573,1.223086791
1941,1.185297766,4.068793761,0.113100975,0.433121421,0.314625981,1.222987981
1942,1.186006848,4.069269045,0.113042351,0.43551121,0.314434149,1.223652721
1943,1.186101903,4.070837832,0.112995426,0.435256603,0.314282085,1.22389477
1944,1.18612551,4.069584803,0.112946417,0.43502358,0.3140812,1.223552302
1945,1.185252898,4.069842097,0.112905682,0.434729659,0.313937928,1.223333653
1946,1.186420909,4.070303782,0.112830617,0.436977605,0.316821515,1.224670886
1947,1.185863729,4.071516159,0.112765503,0.436755773,0.316657947,1.224711822
1948,1.186035134,4.071260639,0.11269216,0.438370038,0.31651782,1.224975158
1949,1.185342134,4.066109222,0.112626815,0.438177169,0.316375896,1.223726247
1950,1.184741612,4.067084793,0.112584263,0.438021568,0.316227524,1.223731952
1951,1.184939972,4.068262418,0.112519552,0.43780816,0.316014406,1.223908902
1952,1.185087263,4.069862265,0.112472556,0.437535804,0.315851926,1.224161963
1953,1.185161021,4.069104309,0.112400342,0.43734708,0.315717991,1.223946149
1954,1.185934411,4.064153391,0.112344335,0.437149603,0.315602497,1.223036847
1955,1.186365725,4.064909484,0.112296044,0.436814598,0.315429598,1.22316309
1956,1.185679208,4.065780375,0.112236156,0.436616434,0.31523457,1.223109349
1957,1.186101564,4.066636525,0.112188543,0.436438391,0.315060544,1.223285113
1958,1.186026014,4.066959435,0.112117567,0.436210774,0.314914393,1.223245636
1959,1.18621638,4.065135404,0.112060077,0.436041603,0.314720877,1.222834868
1960,1.185848548,4.065221188,0.111999134,0.43584462,0.314571134,1.222696925
1961,1.185492996,4.06515572,0.111941623,0.438265172,0.314388554,1.223048813
1962,1.185232758,4.066633981,0.111893547,0.438010195,0.314244727,1.223203042
1963,1.185032972,4.066705418,0.111826606,0.437770716,0.314067768,1.223080696
1964,1.185761182,4.064126167,0.111781066,0.437545803,0.313837995,1.222610443
1965,1.186338879,4.066143022,0.111734085,0.437326461,0.313741497,1.223056789
1966,1.186420832,4.065895922,0.111693057,0.437005384,0.313570813,1.222917202
1967,1.185467432,4.066841364,0.111627462,0.436856557,0.313382398,1.222835043
1968,1.185655053,4.067364164,0.111573689,0.436649756,0.313288185,1.222906169
1969,1.185752148,4.066257841,0.111517953,0.436393197,0.313112987,1.222606825
1970,1.185346388,4.066891597,0.11145497,0.436095744,0.312933863,1.222544512
1971,1.185512519,4.067053788,0.111419182,0.435822303,0.312845274,1.222530613
1972,1.184639373,4.067635018,0.111370309,0.435568682,0.312735978,1.222389872
1973,1.183724158,4.068057324,0.11133435,0.43536085,0.312533825,1.222202101
1974,1.183524899,4.064809623,0.111273451,0.435086372,0.312357855,1.22141044
1975,1.183511146,4.065551071,0.11120464,0.434898182,0.312155609,1.22146413
1976,1.183780395,4.066126403,0.111159114,0.437139479,0.311994906,1.22204006
1977,1.183626151,4.066352638,0.111092916,0.437013345,0.311872636,1.221991537
1978,1.184269228,4.067198638,0.11105254,0.436728724,0.311700117,1.22218985
