Average of regret,Column Labels,,,,,
Row Labels,Deterministic,DeterministicAlternating,EpsilonFirst,EpsilonGreedy,Exp3,Grand Total
2102,0.999524489,0.500237756,0.012838802,0.06086543,0.039942939,0.322681883
2103,0.999524715,0.5,0.0128327,0.060836502,0.039923954,0.322623574
2104,0.999524941,0.50023753,0.012826603,0.060807601,0.039904988,0.322660333
2105,0.999525166,0.5,0.012820513,0.060778727,0.03988604,0.322602089
2106,0.999525392,0.500237304,0.012814428,0.060749881,0.03986711,0.322638823
2107,0.999525617,0.5,0.012808349,0.060721063,0.039848197,0.322580645
2108,0.999525842,0.500237079,0.012802276,0.060692271,0.039829303,0.322617354
2109,0.999526066,0.5,0.012796209,0.060663507,0.039810427,0.322559242
2110,0.999526291,0.500236855,0.012790147,0.06063477,0.039791568,0.322595926
2111,0.999526515,0.5,0.012784091,0.060606061,0.039772727,0.322537879
2112,0.999526739,0.50023663,0.012778041,0.060577378,0.039753904,0.322574539
2113,0.999526963,0.5,0.012771996,0.060548723,0.039735099,0.322516556
2114,0.999527187,0.500236407,0.012765957,0.060520095,0.039716312,0.322553191
2115,0.99952741,0.5,0.012759924,0.060491493,0.039697543,0.322495274
2116,0.999527633,0.500236183,0.012753897,0.060462919,0.039678791,0.322531885
2117,0.999527856,0.5,0.012747875,0.060434372,0.039660057,0.322474032
2118,0.999528079,0.50023596,0.012741859,0.060405852,0.03964134,0.322510618
2119,0.999528302,0.5,0.012735849,0.060377358,0.039622642,0.32245283
2120,0.999528524,0.500235738,0.012729844,0.060348892,0.03960396,0.322489392
2121,0.999528746,0.5,0.012723845,0.060320452,0.039585297,0.322431668
2122,0.999528968,0.500235516,0.012717852,0.060763071,0.039566651,0.322562412
2123,0.99952919,0.5,0.012711864,0.060734463,0.039548023,0.322504708
2124,0.999529412,0.500235294,0.012705882,0.060705882,0.039529412,0.322541176
2125,0.999529633,0.5,0.012699906,0.060677328,0.039510818,0.322483537
2126,0.999529854,0.500235073,0.012693935,0.060648801,0.039492243,0.322519981
2127,0.999530075,0.5,0.01268797,0.060620301,0.039473684,0.322462406
2128,0.999530296,0.500234852,0.01268201,0.060591827,0.039455143,0.322498826
2129,0.999530516,0.5,0.012676056,0.06056338,0.03943662,0.322441315
2130,0.999530737,0.500234632,0.012670108,0.06053496,0.039418114,0.32247771
2131,0.999530957,0.5,0.012664165,0.060506567,0.039399625,0.322420263
2132,0.999531177,0.500234412,0.012658228,0.0604782,0.039381153,0.322456634
2133,0.999531396,0.5,0.012652296,0.060449859,0.039362699,0.32239925
2134,0.999531616,0.500234192,0.01264637,0.060421546,0.039344262,0.322435597
2135,0.999531835,0.5,0.012640449,0.060861423,0.039325843,0.32247191
2136,0.999532054,0.500233973,0.012634534,0.060832943,0.03930744,0.322508189
2137,0.999532273,0.5,0.012628625,0.06080449,0.039289055,0.322450889
2138,0.999532492,0.500233754,0.012622721,0.060776064,0.039270687,0.322487144
2139,0.99953271,0.5,0.012616822,0.060747664,0.039252336,0.322429907
2140,0.999532929,0.500233536,0.012610929,0.061186362,0.039234003,0.322559552
2141,0.999533147,0.5,0.012605042,0.061157796,0.039215686,0.322502334
2142,0.999533364,0.500233318,0.01259916,0.061129258,0.039197387,0.322538497
2143,0.999533582,0.5,0.012593284,0.061100746,0.039179104,0.322481343
2144,0.9995338,0.5002331,0.012587413,0.061072261,0.039160839,0.322517483
2145,0.999534017,0.5,0.012581547,0.061043802,0.039142591,0.322460391
2146,0.999534234,0.500232883,0.012575687,0.06101537,0.03912436,0.322496507
2147,0.999534451,0.5,0.012569832,0.060986965,0.039106145,0.322439479
2148,0.999534667,0.500232666,0.012563983,0.060958585,0.039087948,0.32247557
2149,0.999534884,0.5,0.01255814,0.060930233,0.039069767,0.322418605
2150,0.9995351,0.50023245,0.012552301,0.060901906,0.039051604,0.322454672
2151,0.999535316,0.5,0.012546468,0.060873606,0.039033457,0.32239777
2152,0.999535532,0.500232234,0.012540641,0.060845332,0.039015327,0.322433813
2153,0.999535747,0.5,0.012534819,0.060817084,0.038997214,0.322376973
2154,0.999535963,0.500232019,0.012529002,0.060788863,0.038979118,0.322412993
2155,0.999536178,0.5,0.012523191,0.060760668,0.038961039,0.322356215
2156,0.999536393,0.500231803,0.012517385,0.060732499,0.038942976,0.322392211
2157,0.999536608,0.5,0.012511585,0.060704356,0.03892493,0.322335496
2158,0.999536823,0.500231589,0.01250579,0.060676239,0.038906901,0.322371468
2159,0.999537037,0.5,0.0125,0.060648148,0.038888889,0.322314815
2160,0.999537251,0.500231374,0.012494216,0.060620083,0.038870893,0.322350764
2161,0.999537465,0.5,0.012488437,0.060592044,0.038852914,0.322294172
2162,0.999537679,0.50023116,0.012482663,0.060564031,0.038834951,0.322330097
2163,0.999537893,0.5,0.012476895,0.060536044,0.038817006,0.322273567
2164,0.999538106,0.500230947,0.012471132,0.060969977,0.038799076,0.322401848
2165,0.999538319,0.5,0.012465374,0.060941828,0.039242844,0.322437673
2166,0.999538533,0.500230734,0.012459622,0.060913706,0.039224735,0.322473466
2167,0.999538745,0.5,0.012453875,0.060885609,0.039206642,0.322416974
2168,0.999538958,0.500230521,0.012448133,0.060857538,0.039188566,0.322452743
2169,0.999539171,0.5,0.012442396,0.060829493,0.039170507,0.322396313
2170,0.999539383,0.500230309,0.012436665,0.060801474,0.039152464,0.322432059
2171,0.999539595,0.5,0.012430939,0.060773481,0.039134438,0.322375691
2172,0.999539807,0.500230097,0.012425219,0.060745513,0.039116429,0.322411413
2173,0.999540018,0.5,0.012419503,0.060717571,0.039098436,0.322355106
2174,0.99954023,0.500229885,0.012413793,0.060689655,0.03908046,0.322390805
2175,0.999540441,0.5,0.012408088,0.061121324,0.0390625,0.322426471
2176,0.999540652,0.500229674,0.012402389,0.061093248,0.039044557,0.322462104
2177,0.999540863,0.5,0.012396694,0.061065197,0.03902663,0.322405877
2178,0.999541074,0.500229463,0.012391005,0.061037173,0.03900872,0.322441487
2179,0.999541284,0.5,0.012385321,0.061009174,0.038990826,0.322385321
2180,0.999541495,0.500229253,0.012379642,0.060981201,0.038972948,0.322420908
2181,0.999541705,0.5,0.012373969,0.060953254,0.038955087,0.322364803
2182,0.999541915,0.500229043,0.012368301,0.060925332,0.038937242,0.322400366
2183,0.999542125,0.5,0.012362637,0.060897436,0.038919414,0.322344322
2184,0.999542334,0.500228833,0.012356979,0.060869565,0.038901602,0.322379863
2185,0.999542543,0.5,0.012351327,0.06084172,0.038883806,0.322323879
2186,0.999542753,0.500228624,0.012345679,0.0608139,0.038866027,0.322359396
2187,0.999542962,0.5,0.012340037,0.060786106,0.038848263,0.322303473
2188,0.99954317,0.500228415,0.012334399,0.060758337,0.038830516,0.322338968
2189,0.999543379,0.5,0.012328767,0.060730594,0.038812785,0.322283105
2190,0.999543587,0.500228206,0.01232314,0.060702875,0.038795071,0.322318576
2191,0.999543796,0.5,0.012317518,0.060675182,0.038777372,0.322262774
2192,0.999544004,0.500227998,0.012311902,0.060647515,0.03875969,0.322298222
2193,0.999544211,0.5,0.01230629,0.061075661,0.038742024,0.322333637
2194,0.999544419,0.50022779,0.012300683,0.061047836,0.038724374,0.322369021
2195,0.999544627,0.5,0.012295082,0.061020036,0.03870674,0.322313297
2196,0.999544834,0.500227583,0.012289486,0.060992262,0.038689122,0.322348657
2197,0.999545041,0.5,0.012283894,0.060964513,0.03867152,0.322292994
2198,0.999545248,0.500227376,0.012278308,0.060936789,0.038653934,0.322328331
2199,0.999545455,0.5,0.012272727,0.060909091,0.038636364,0.322272727
2200,0.999545661,0.500227169,0.012267151,0.060881418,0.03861881,0.322308042
2201,0.999545867,0.5,0.01226158,0.060853769,0.038601272,0.322252498
2202,0.999546074,0.500226963,0.012256015,0.060826146,0.038583749,0.322287789
2203,0.999546279,0.5,0.012250454,0.060798548,0.038566243,0.322232305
2204,0.999546485,0.500226757,0.012244898,0.060770975,0.038548753,0.322267574
2205,0.999546691,0.5,0.012239347,0.060743427,0.038531278,0.322212149
2206,0.999546896,0.500226552,0.012233802,0.060715904,0.03851382,0.322247395
2207,0.999547101,0.5,0.012228261,0.060688406,0.038496377,0.322192029
2208,0.999547306,0.500226347,0.012222725,0.060660933,0.03847895,0.322227252
2209,0.999547511,0.5,0.012217195,0.060633484,0.038461538,0.322171946
2210,0.999547716,0.500226142,0.012211669,0.060606061,0.038444143,0.322207146
2211,0.99954792,0.5,0.012206148,0.060578662,0.038426763,0.322151899
2212,0.999548125,0.500225938,0.012200633,0.060551288,0.038409399,0.322187076
2213,0.999548329,0.5,0.012195122,0.06097561,0.038392051,0.322222222
2214,0.999548533,0.500225734,0.012189616,0.060948081,0.038374718,0.322257336
2215,0.999548736,0.5,0.012184116,0.060920578,0.038357401,0.322202166
2216,0.99954894,0.50022553,0.01217862,0.060893099,0.038340099,0.322237258
2217,0.999549143,0.5,0.012173129,0.060865645,0.038322813,0.322182146
2218,0.999549347,0.500225327,0.012167643,0.060838215,0.038305543,0.322217215
2219,0.99954955,0.5,0.012162162,0.060810811,0.038288288,0.322162162
2220,0.999549752,0.500225124,0.012156686,0.060783431,0.038271049,0.322197208
2221,0.999549955,0.5,0.012151215,0.060756076,0.038253825,0.322142214
2222,0.999550157,0.500224921,0.012145749,0.060728745,0.038236617,0.322177238
2223,0.99955036,0.5,0.012140288,0.060701439,0.038219424,0.322122302
2224,0.999550562,0.500224719,0.012134831,0.060674157,0.038202247,0.322157303
2225,0.999550764,0.5,0.01212938,0.0606469,0.038185085,0.322102426
2226,0.999550965,0.500224517,0.012123934,0.060619668,0.038167939,0.322137405
2227,0.999551167,0.5,0.012118492,0.06059246,0.038150808,0.322082585
2228,0.999551368,0.500224316,0.012113055,0.060565276,0.038133692,0.322117541
2229,0.99955157,0.5,0.012107623,0.060538117,0.038116592,0.32206278
2230,0.999551771,0.500224115,0.012102196,0.060510982,0.038099507,0.322097714
2231,0.999551971,0.5,0.012096774,0.060483871,0.038082437,0.322043011
2232,0.999552172,0.500223914,0.012091357,0.060456785,0.038065383,0.322077922
2233,0.999552372,0.5,0.012085944,0.060429722,0.038048344,0.322023277
2234,0.999552573,0.500223714,0.012080537,0.060402685,0.03803132,0.322058166
2235,0.999552773,0.5,0.012075134,0.060375671,0.038014311,0.322003578
2236,0.999552973,0.500223514,0.012069736,0.060348681,0.037997318,0.322038444
2237,0.999553172,0.5,0.012064343,0.060321716,0.03798034,0.321983914
2238,0.999553372,0.500223314,0.012058955,0.060294774,0.037963377,0.322018758
2239,0.999553571,0.5,0.012053571,0.060267857,0.038392857,0.322053571
2240,0.999553771,0.500223115,0.012048193,0.060240964,0.038375725,0.322088353
2241,0.99955397,0.5,0.012042819,0.060214095,0.038358608,0.322033898
2242,0.999554169,0.500222916,0.01203745,0.060187249,0.038341507,0.322068658
2243,0.999554367,0.5,0.012032086,0.060160428,0.038324421,0.32201426
2244,0.999554566,0.500222717,0.012026726,0.06013363,0.03830735,0.322048998
2245,0.999554764,0.5,0.012021371,0.060106857,0.038290294,0.321994657
2246,0.999554962,0.500222519,0.012016021,0.060080107,0.038273253,0.322029372
2247,0.99955516,0.5,0.012010676,0.060053381,0.038256228,0.321975089
2248,0.999555358,0.500222321,0.012005336,0.060026679,0.038239217,0.322009782
2249,0.999555556,0.5,0.012,0.06,0.038222222,0.321955556
2250,0.999555753,0.500222124,0.011994669,0.059973345,0.038205242,0.321990227
2251,0.99955595,0.5,0.011989343,0.059946714,0.038188277,0.321936057
2252,0.999556147,0.500221926,0.011984021,0.059920107,0.038171327,0.321970706
2253,0.999556344,0.5,0.011978705,0.059893523,0.038154392,0.321916593
2254,0.999556541,0.500221729,0.011973392,0.059866962,0.038137472,0.32195122
2255,0.999556738,0.5,0.011968085,0.059840426,0.038120567,0.321897163
2256,0.999556934,0.500221533,0.011962782,0.059813912,0.038103677,0.321931768
2257,0.99955713,0.5,0.011957484,0.059787422,0.038086802,0.321877768
2258,0.999557326,0.500221337,0.011952191,0.06020363,0.038069942,0.322000885
2259,0.999557522,0.5,0.011946903,0.060176991,0.038053097,0.321946903
2260,0.999557718,0.500221141,0.011941619,0.060592658,0.038036267,0.322069881
2261,0.999557913,0.5,0.01193634,0.060565871,0.038019452,0.322015915
2262,0.999558109,0.500220946,0.011931065,0.060539107,0.038002651,0.322050376
2263,0.999558304,0.5,0.011925795,0.060512367,0.037985866,0.321996466
2264,0.999558499,0.500220751,0.01192053,0.060485651,0.037969095,0.322030905
2265,0.999558694,0.5,0.011915269,0.060458959,0.037952339,0.321977052
2266,0.999558888,0.500220556,0.011910013,0.060432289,0.037935598,0.322011469
2267,0.999559083,0.5,0.011904762,0.060405644,0.037918871,0.321957672
2268,0.999559277,0.500220361,0.011899515,0.060379022,0.03790216,0.321992067
2269,0.999559471,0.5,0.011894273,0.060352423,0.037885463,0.321938326
2270,0.999559665,0.500220167,0.011889036,0.060325848,0.03786878,0.321972699
2271,0.999559859,0.5,0.011883803,0.060299296,0.037852113,0.321919014
2272,0.999560053,0.500219974,0.011878575,0.060272767,0.03783546,0.321953366
2273,0.999560246,0.5,0.011873351,0.060246262,0.037818821,0.321899736
2274,0.99956044,0.50021978,0.011868132,0.06021978,0.037802198,0.321934066
2275,0.999560633,0.5,0.011862917,0.060193322,0.037785589,0.321880492
2276,0.999560826,0.500219587,0.011857708,0.060166886,0.037768994,0.3219148
2277,0.999561018,0.5,0.011852502,0.060140474,0.037752414,0.321861282
2278,0.999561211,0.500219394,0.011847301,0.060114085,0.037735849,0.321895568
2279,0.999561404,0.5,0.011842105,0.060087719,0.037719298,0.321842105
2280,0.999561596,0.500219202,0.011836914,0.060061377,0.037702762,0.32187637
2281,0.999561788,0.5,0.011831727,0.060473269,0.03768624,0.321910605
2282,0.99956198,0.50021901,0.011826544,0.060446781,0.037669733,0.321944809
2283,0.999562172,0.5,0.011821366,0.060420315,0.03765324,0.321891419
2284,0.999562363,0.500218818,0.011816193,0.060393873,0.037636761,0.321925602
2285,0.999562555,0.5,0.011811024,0.060367454,0.037620297,0.321872266
2286,0.999562746,0.500218627,0.011805859,0.060341058,0.037603848,0.321906428
2287,0.999562937,0.5,0.011800699,0.060314685,0.037587413,0.321853147
2288,0.999563128,0.500218436,0.011795544,0.060288336,0.037570992,0.321887287
2289,0.999563319,0.5,0.011790393,0.060262009,0.037554585,0.321834061
2290,0.999563509,0.500218245,0.011785247,0.060235705,0.037538193,0.32186818
2291,0.9995637,0.5,0.011780105,0.060209424,0.037521815,0.321815009
2292,0.99956389,0.500218055,0.011774967,0.060183166,0.037505451,0.321849106
2293,0.99956408,0.5,0.011769834,0.060156931,0.037489102,0.32179599
2294,0.99956427,0.500217865,0.011764706,0.060130719,0.037472767,0.321830065
2295,0.99956446,0.5,0.011759582,0.06010453,0.037456446,0.321777003
2296,0.99956465,0.500217675,0.011754462,0.060078363,0.037440139,0.321811058
2297,0.999564839,0.5,0.011749347,0.060052219,0.037423847,0.32175805
2298,0.999565028,0.500217486,0.011744237,0.060026098,0.037407569,0.321792084
2299,0.999565217,0.5,0.01173913,0.06,0.037391304,0.32173913
2300,0.999565406,0.500217297,0.011734029,0.059973924,0.037375054,0.321773142
2301,0.999565595,0.5,0.011728931,0.059947871,0.037358818,0.321720243
2302,0.999565784,0.500217108,0.011723838,0.059921841,0.037342597,0.321754234
2303,0.999565972,0.5,0.01171875,0.059895833,0.037326389,0.321701389
2304,0.999566161,0.50021692,0.011713666,0.059869848,0.037310195,0.321735358
2305,0.999566349,0.5,0.011708586,0.059843886,0.037294016,0.321682567
2306,0.999566537,0.500216732,0.011703511,0.059817945,0.03727785,0.321716515
2307,0.999566724,0.5,0.01169844,0.059792028,0.037261698,0.321663778
2308,0.999566912,0.500216544,0.011693374,0.059766133,0.037245561,0.321697705
2309,0.9995671,0.5,0.011688312,0.05974026,0.037229437,0.321645022
2310,0.999567287,0.500216357,0.011683254,0.059714409,0.037213328,0.321678927
2311,0.999567474,0.5,0.011678201,0.059688581,0.037197232,0.321626298
2312,0.999567661,0.500216169,0.011673152,0.059662776,0.03718115,0.321660182
2313,0.999567848,0.5,0.011668107,0.059636992,0.037165082,0.321607606
2314,0.999568035,0.500215983,0.011663067,0.059611231,0.037149028,0.321641469
2315,0.999568221,0.5,0.011658031,0.059585492,0.037132988,0.321588946
2316,0.999568407,0.500215796,0.011653,0.059559776,0.037116962,0.321622788
2317,0.999568594,0.5,0.011647972,0.059534081,0.037100949,0.321570319
2318,0.99956878,0.50021561,0.01164295,0.059508409,0.03708495,0.32160414
2319,0.999568966,0.5,0.011637931,0.059482759,0.037068966,0.321551724
2320,0.999569151,0.500215424,0.011632917,0.059457131,0.037052994,0.321585523
2321,0.999569337,0.5,0.011627907,0.059431525,0.037037037,0.321533161
2322,0.999569522,0.500215239,0.011622901,0.059405941,0.037021093,0.321566939
2323,0.999569707,0.5,0.0116179,0.059380379,0.037005164,0.32151463
2324,0.999569892,0.500215054,0.011612903,0.059354839,0.036989247,0.321548387
2325,0.999570077,0.5,0.011607911,0.059329321,0.036973345,0.321496131
2326,0.999570262,0.500214869,0.011602922,0.059303825,0.036957456,0.321529867
2327,0.999570447,0.5,0.011597938,0.059278351,0.036941581,0.321477663
2328,0.999570631,0.500214684,0.011592958,0.059682267,0.036925719,0.321597252
2329,0.999570815,0.5,0.011587983,0.059656652,0.036909871,0.321545064
2330,0.999571,0.5002145,0.011583012,0.05963106,0.036894037,0.321578722
2331,0.999571184,0.5,0.011578045,0.059605489,0.036878216,0.321526587
2332,0.999571367,0.500214316,0.011573082,0.05957994,0.036862409,0.321560223
2333,0.999571551,0.5,0.011568123,0.059554413,0.036846615,0.321508141
2334,0.999571734,0.500214133,0.011563169,0.059957173,0.036830835,0.321627409
2335,0.999571918,0.5,0.011558219,0.059931507,0.036815068,0.321575342
2336,0.999572101,0.50021395,0.011553273,0.059905862,0.036799315,0.3216089
2337,0.999572284,0.5,0.011548332,0.05988024,0.036783576,0.321556886
2338,0.999572467,0.500213767,0.011543395,0.060282172,0.037195383,0.321761437
2339,0.99957265,0.5,0.011538462,0.06025641,0.037179487,0.321709402
2340,0.999572832,0.500213584,0.011533533,0.060230671,0.037163605,0.321742845
2341,0.999573015,0.5,0.011528608,0.060204953,0.037147737,0.321690863
2342,0.999573197,0.500213402,0.011523688,0.060179257,0.037131882,0.321724285
2343,0.999573379,0.5,0.011518771,0.060153584,0.037116041,0.321672355
2344,0.999573561,0.50021322,0.011513859,0.060127932,0.037100213,0.321705757
2345,0.999573743,0.5,0.011508951,0.060102302,0.037084399,0.321653879
2346,0.999573924,0.500213038,0.011504048,0.060076694,0.037068598,0.32168726
2347,0.999574106,0.5,0.011499148,0.060051107,0.037052811,0.321635434
2348,0.999574287,0.500212857,0.011494253,0.060025543,0.037037037,0.321668795
2349,0.999574468,0.5,0.011489362,0.06,0.037021277,0.321617021
2350,0.999574649,0.500212675,0.011484475,0.059974479,0.03700553,0.321650362
2351,0.99957483,0.5,0.011479592,0.05994898,0.036989796,0.321598639
2352,0.999575011,0.500212495,0.011474713,0.059923502,0.036974076,0.321631959
2353,0.999575191,0.5,0.011469839,0.059898046,0.036958369,0.321580289
2354,0.999575372,0.500212314,0.011464968,0.059872611,0.036942675,0.321613588
2355,0.999575552,0.5,0.011460102,0.059847199,0.036926995,0.321561969
2356,0.999575732,0.500212134,0.01145524,0.059821807,0.036911328,0.321595248
2357,0.999575912,0.5,0.011450382,0.059796438,0.036895674,0.321543681
2358,0.999576092,0.500211954,0.011445528,0.060194998,0.036880034,0.321661721
2359,0.999576271,0.5,0.011440678,0.060169492,0.036864407,0.321610169
2360,0.999576451,0.500211775,0.011435832,0.060144007,0.036848793,0.321643371
2361,0.99957663,0.5,0.011430991,0.060118544,0.036833192,0.321591871
2362,0.999576809,0.500211595,0.011426153,0.060093102,0.036817605,0.321625053
2363,0.999576988,0.5,0.01142132,0.060490694,0.03680203,0.321658206
2364,0.999577167,0.500211416,0.01141649,0.060465116,0.036786469,0.321691332
2365,0.999577346,0.5,0.011411665,0.06043956,0.036770921,0.321639899
2366,0.999577524,0.500211238,0.011406844,0.060414026,0.036755387,0.321673004
2367,0.999577703,0.5,0.011402027,0.060388514,0.036739865,0.321621622
2368,0.999577881,0.50021106,0.011397214,0.060363022,0.036724356,0.321654707
2369,0.999578059,0.5,0.011392405,0.060337553,0.036708861,0.321603376
2370,0.999578237,0.500210881,0.0113876,0.060312105,0.036693378,0.32163644
2371,0.999578415,0.5,0.011382799,0.060286678,0.036677909,0.32158516
2372,0.999578592,0.500210704,0.011378003,0.06068268,0.036662453,0.321702486
2373,0.99957877,0.5,0.01137321,0.060657119,0.036647009,0.321651222
2374,0.999578947,0.500210526,0.011368421,0.060631579,0.036631579,0.321684211
2375,0.999579125,0.5,0.011363636,0.060606061,0.036616162,0.321632997
2376,0.999579302,0.500210349,0.011358856,0.060580564,0.036600757,0.321665966
2377,0.999579479,0.5,0.011354079,0.060555088,0.036585366,0.321614802
2378,0.999579655,0.500210172,0.011349306,0.060529634,0.036569987,0.321647751
2379,0.999579832,0.5,0.011344538,0.060504202,0.036554622,0.321596639
2380,0.999580008,0.500209996,0.011339773,0.06047879,0.036539269,0.321629567
2381,0.999580185,0.5,0.011335013,0.060453401,0.036523929,0.321578505
2382,0.999580361,0.50020982,0.011330256,0.060428032,0.036508603,0.321611414
2383,0.999580537,0.5,0.011325503,0.060402685,0.036493289,0.321560403
2384,0.999580713,0.500209644,0.011320755,0.060377358,0.036477987,0.321593291
2385,0.999580889,0.5,0.01131601,0.060352054,0.036462699,0.32154233
2386,0.999581064,0.500209468,0.011311269,0.06032677,0.036447424,0.321575199
2387,0.99958124,0.5,0.011306533,0.060301508,0.036432161,0.321524288
2388,0.999581415,0.500209293,0.0113018,0.060276266,0.036416911,0.321557137
2389,0.99958159,0.5,0.011297071,0.060251046,0.036401674,0.321506276
2390,0.999581765,0.500209118,0.011292346,0.060225847,0.036386449,0.321539105
2391,0.99958194,0.5,0.011287625,0.060200669,0.036371237,0.321488294
2392,0.999582115,0.500208943,0.011282908,0.060175512,0.036356038,0.321521103
2393,0.999582289,0.5,0.011278195,0.060150376,0.036340852,0.321470343
2394,0.999582463,0.500208768,0.011273486,0.060125261,0.036325678,0.321503132
2395,0.999582638,0.5,0.011268781,0.060517529,0.036310518,0.321535893
2396,0.999582812,0.500208594,0.01126408,0.060492282,0.036295369,0.321568627
2397,0.999582986,0.5,0.011259383,0.060467056,0.036280234,0.321517932
2398,0.99958316,0.50020842,0.011254689,0.060441851,0.03626511,0.321550646
2399,0.999583333,0.5,0.01125,0.060416667,0.03625,0.3215
2400,0.999583507,0.500208247,0.011245314,0.060391504,0.036234902,0.321532695
2401,0.99958368,0.5,0.011240633,0.060366361,0.036219817,0.321482098
2402,0.999583854,0.500208073,0.011235955,0.06034124,0.036204744,0.321514773
2403,0.999584027,0.5,0.011231281,0.06031614,0.036189684,0.321464226
2404,0.9995842,0.5002079,0.011226611,0.06029106,0.036174636,0.321496881
2405,0.999584372,0.5,0.011221945,0.060266002,0.036159601,0.321446384
2406,0.999584545,0.500207727,0.011217283,0.060240964,0.036144578,0.32147902
2407,0.999584718,0.5,0.011212625,0.060215947,0.036129568,0.321428571
2408,0.99958489,0.500207555,0.01120797,0.060190951,0.03611457,0.321461187
2409,0.999585062,0.5,0.01120332,0.060165975,0.036099585,0.321410788
2410,0.999585234,0.500207383,0.011198673,0.06014102,0.036084612,0.321443384
2411,0.999585406,0.5,0.01119403,0.060116086,0.036069652,0.321393035
2412,0.999585578,0.500207211,0.011189391,0.060091173,0.036054704,0.321425611
2413,0.99958575,0.5,0.011184756,0.06006628,0.036039768,0.321375311
2414,0.999585921,0.500207039,0.011180124,0.060041408,0.036024845,0.321407867
2415,0.999586093,0.5,0.011175497,0.060016556,0.036009934,0.321357616
2416,0.999586264,0.500206868,0.011170873,0.059991725,0.035995035,0.321390153
2417,0.999586435,0.5,0.011166253,0.059966915,0.035980149,0.32133995
2418,0.999586606,0.500206697,0.011161637,0.059942125,0.035965275,0.321372468
2419,0.999586777,0.5,0.011157025,0.059917355,0.035950413,0.321322314
2420,0.999586948,0.500206526,0.011152416,0.059892606,0.035935564,0.321354812
2421,0.999587118,0.5,0.011147812,0.059867878,0.035920727,0.321304707
2422,0.999587288,0.500206356,0.011143211,0.05984317,0.035905902,0.321337185
2423,0.999587459,0.5,0.011138614,0.059818482,0.035891089,0.321287129
2424,0.999587629,0.500206186,0.011134021,0.059793814,0.035876289,0.321319588
2425,0.999587799,0.5,0.011129431,0.059769167,0.0358615,0.32126958
2426,0.999587969,0.500206016,0.011124845,0.059744541,0.035846724,0.321302019
2427,0.999588138,0.5,0.011120264,0.059719934,0.03583196,0.321252059
2428,0.999588308,0.500205846,0.011115685,0.06010704,0.035817209,0.321366818
2429,0.999588477,0.5,0.011111111,0.060082305,0.035802469,0.321316872
2430,0.999588647,0.500205677,0.011106541,0.060057589,0.035787742,0.321349239
2431,0.999588816,0.5,0.011101974,0.060032895,0.035773026,0.321299342
2432,0.999588985,0.500205508,0.011097411,0.06000822,0.035758323,0.321331689
2433,0.999589154,0.5,0.011092851,0.059983566,0.035743632,0.321281841
2434,0.999589322,0.500205339,0.011088296,0.059958932,0.035728953,0.321314168
2435,0.999589491,0.5,0.011083744,0.059934319,0.035714286,0.321264368
2436,0.999589659,0.50020517,0.011079196,0.059909725,0.035699631,0.321296676
2437,0.999589828,0.5,0.011074651,0.059885152,0.035684988,0.321246924
2438,0.999589996,0.500205002,0.011070111,0.059860599,0.035670357,0.321279213
2439,0.999590164,0.5,0.011065574,0.059836066,0.035655738,0.321229508
2440,0.999590332,0.500204834,0.011061041,0.059811553,0.035641131,0.321261778
2441,0.9995905,0.5,0.011056511,0.05978706,0.035626536,0.321212121
2442,0.999590667,0.500204666,0.011051985,0.059762587,0.035611953,0.321244372
2443,0.999590835,0.5,0.011047463,0.059738134,0.035597381,0.321194763
2444,0.999591002,0.500204499,0.011042945,0.059713701,0.035582822,0.321226994
2445,0.999591169,0.5,0.01103843,0.059689289,0.035568275,0.321177433
2446,0.999591336,0.500204332,0.011033919,0.059664896,0.035553739,0.321209644
2447,0.999591503,0.5,0.011029412,0.06004902,0.035539216,0.32124183
2448,0.99959167,0.500204165,0.011024908,0.0600245,0.035524704,0.321273989
2449,0.999591837,0.5,0.011020408,0.06,0.035510204,0.32122449
2450,0.999592003,0.500203998,0.011015912,0.05997552,0.035495716,0.32125663
2451,0.99959217,0.5,0.011011419,0.05995106,0.03548124,0.321207178
2452,0.999592336,0.500203832,0.01100693,0.05992662,0.035466775,0.321239299
2453,0.999592502,0.5,0.011002445,0.0599022,0.035452323,0.321189894
2454,0.999592668,0.500203666,0.010997963,0.0598778,0.035437882,0.321221996
2455,0.999592834,0.5,0.010993485,0.05985342,0.035423453,0.321172638
2456,0.999593,0.5002035,0.010989011,0.05982906,0.035409035,0.321204721
2457,0.999593165,0.5,0.01098454,0.059804719,0.03539463,0.321155411
2458,0.999593331,0.500203335,0.010980073,0.059780399,0.035380236,0.321187475
2459,0.999593496,0.5,0.01097561,0.059756098,0.035365854,0.321138211
2460,0.999593661,0.500203169,0.01097115,0.059731816,0.035351483,0.321170256
2461,0.999593826,0.5,0.010966694,0.059707555,0.035337124,0.32112104
2462,0.999593991,0.500203004,0.010962241,0.059683313,0.035322777,0.321153065
2463,0.999594156,0.5,0.010957792,0.059659091,0.035308442,0.321103896
2464,0.99959432,0.50020284,0.010953347,0.059634888,0.035294118,0.321135903
2465,0.999594485,0.5,0.010948905,0.059610706,0.035279805,0.32108678
2466,0.999594649,0.500202675,0.010944467,0.059586542,0.035265505,0.321118768
2467,0.999594814,0.5,0.010940032,0.059562399,0.035251216,0.321069692
2468,0.999594978,0.500202511,0.010935601,0.059538275,0.035236938,0.321101661
