"","regret","regret","regret","regret","regret"
"name","Deterministic","DeterministicAlternating","EpsilonFirst","EpsilonGreedy","Exp3"
"trial","","","","",""
"0","0.0","0.0","0.0","0.0","0.0"
"1","0.4","0.09999999999999998","0.4","0.0","0.4"
"2","0.2000000000000001","0.06666666666666672","0.2666666666666668","0.0","0.2666666666666668"
"3","0.10000000000000009","0.09999999999999998","0.20000000000000007","0.0","0.15000000000000002"
"4","0.24000000000000005","0.07999999999999999","0.3200000000000001","0.0","0.1200000000000001"
"5","0.16666666666666682","0.06666666666666672","0.2666666666666668","0.0","0.2333333333333334"
"6","0.1142857142857144","0.17142857142857157","0.22857142857142865","0.0","0.17142857142857157"
"7","0.20000000000000007","0.15000000000000002","0.17500000000000004","0.0","0.2500000000000001"
"8","0.2666666666666667","0.1111111111111111","0.1555555555555555","0.0","0.2222222222222222"
"9","0.22000000000000003","0.1","0.13999999999999996","0.0","0.2"
"10","0.2727272727272728","0.0727272727272728","0.10909090909090903","0.0","0.18181818181818174"
"11","0.23333333333333348","0.06666666666666658","0.10000000000000009","0.0","0.16666666666666666"
"12","0.27692307692307694","0.12307692307692292","0.07692307692307693","0.0","0.2153846153846153"
"13","0.3142857142857144","0.11428571428571425","0.0571428571428572","0.0","0.2571428571428571"
"14","0.3466666666666667","0.1599999999999999","0.03999999999999997","0.0","0.2933333333333332"
"15","0.37500000000000006","0.15000000000000002","0.03749999999999998","0.0","0.26249999999999996"
"16","0.3411764705882354","0.12941176470588242","0.0352941176470588","0.0","0.24705882352941183"
"17","0.3666666666666667","0.12222222222222218","0.03333333333333331","0.0","0.23333333333333328"
"18","0.3368421052631579","0.10526315789473684","0.03157894736842103","0.0","0.22105263157894733"
"19","0.36","0.09999999999999991","0.019999999999999928","0.0","0.1999999999999999"
"20","0.3333333333333333","0.1333333333333332","0.00952380952380932","0.0","0.1809523809523808"
"21","0.35454545454545455","0.12727272727272723","0.045454545454545296","0.0","0.209090909090909"
"22","0.37391304347826093","0.15652173913043477","0.03478260869565205","-7.723290606088045e-17","0.19999999999999998"
"23","0.3916666666666668","0.15","0.02499999999999991","0.0","0.18333333333333335"
"24","0.368","0.13599999999999995","0.024000000000000056","0.0","0.17600000000000002"
"25","0.38461538461538464","0.13076923076923086","0.023076923076922995","0.0","0.16153846153846138"
"26","0.4","0.15555555555555567","0.0518518518518518","0.0","0.14814814814814803"
"27","0.4142857142857143","0.14999999999999997","0.04285714285714283","0.0","0.142857142857143"
"28","0.4275862068965518","0.13793103448275862","0.04137931034482768","0.0","0.16551724137931048"
"29","0.44","0.13333333333333344","0.03999999999999997","0.0","0.1866666666666667"
"30","0.41935483870967744","0.12258064516129046","0.03870967741935493","0.0","0.18064516129032251"
"31","0.4","0.11875000000000002","0.06250000000000011","0.0","0.19999999999999996"
"32","0.41212121212121217","0.10909090909090913","0.08484848484848498","0.0","0.21818181818181817"
"33","0.42352941176470593","0.10588235294117662","0.08235294117647071","0.0","0.21176470588235313"
"34","0.4342857142857143","0.09714285714285731","0.07428571428571443","0.0","0.2285714285714288"
"35","0.4166666666666667","0.09444444444444461","0.07222222222222247","0.0","0.24444444444444458"
"36","0.42702702702702705","0.08648648648648656","0.0702702702702703","0.0","0.2594594594594596"
"37","0.4368421052631579","0.08421052631578964","0.08947368421052637","9.349246523159212e-17","0.2736842105263159"
"38","0.4205128205128206","0.07692307692307711","0.10769230769230777","0.24102564102564109","0.2666666666666667"
"39","0.40499999999999997","0.0750000000000001","0.10500000000000007","0.23499999999999996","0.2600000000000001"
"40","0.4146341463414635","0.06829268292682929","0.0975609756097561","0.22926829268292698","0.25365853658536597"
"41","0.4","0.06666666666666676","0.09523809523809532","0.22380952380952385","0.24285714285714294"
"42","0.4093023255813953","0.08372093023255817","0.09302325581395365","0.21860465116279065","0.23255813953488388"
